,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
410,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/167469/,Von Poll Real Estate,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg",2600.0,Appartement,2.0,75.0,1.0,3
411,"Appartement 2 chambres premier étage, Belair, Luxembourg","€ 1,950/mois",Luxembourg,https://www.immotop.lu/annonces/381031/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Belair, Luxembourg",1950.0,Appartement,2.0,95.0,1.0,1
412,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/80523/,Von Poll Real Estate,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg",3300.0,Appartement,3.0,130.0,2.0,2
413,"Appartement 2 chambres deuxième étage, Wasserbillig, Mertert","€ 1,750/mois",Mertert,https://www.immotop.lu/annonces/395955/,ERLO S.A.,"Appartement 2 chambres deuxième étage, Wasserbillig, Mertert",1750.0,Appartement,2.0,98.0,,2
414,"Maison individuelle 220 m², Mamer, Mamer","€ 3,500/mois",Mamer,https://www.immotop.lu/annonces/474895/,Wiesen-Piront Construction S.A.,"Maison individuelle 220 m², Mamer, Mamer",3500.0,Maison individuelle,1.0,220.0,1.0,
415,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/353615/,Wiesen-Piront Construction S.A.,"Appartement 2 chambres rez-de-chaussée, Hollerich, Luxembourg",2800.0,Appartement,2.0,80.0,1.0,T
416,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,820/mois",Luxembourg,https://www.immotop.lu/annonces/293529/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg",1820.0,Appartement,1.0,56.0,1.0,T
417,"Studio à louer, Universitéit","€ 1,050/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/241073/,Bavi Concept SA,"Studio à louer, Universitéit",1050.0,Studio,,29.0,,
418,"Studio à louer, Belval",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/241639/,Bavi Concept SA,"Studio à louer, Belval",950.0,Studio,,26.0,,
419,"Studio à louer, Belval","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/241627/,Bavi Concept SA,"Studio à louer, Belval",1100.0,Studio,,32.0,,
420,"Appartement 2 chambres rez-de-chaussée, Colmar-Berg, Colmar-Berg","€ 1,400/mois",Colmar-Berg,https://www.immotop.lu/annonces/431399/,DIEDERICH Immobilière,"Appartement 2 chambres rez-de-chaussée, Colmar-Berg, Colmar-Berg",1400.0,Appartement,2.0,92.0,1.0,T
421,"Appartement 2 chambres rez-de-chaussée, Cap, Hagen, Steinfort","€ 1,900/mois",Steinfort,https://www.immotop.lu/annonces/425163/,DIEDERICH Immobilière,"Appartement 2 chambres rez-de-chaussée, Cap, Hagen, Steinfort",1900.0,Appartement,2.0,78.0,1.0,T
422,"Appartement 2 chambres deuxième étage, Beaufort, Beaufort","€ 1,500/mois",Beaufort,https://www.immotop.lu/annonces/371071/,Unicorn Real Estate Immobilière,"Appartement 2 chambres deuxième étage, Beaufort, Beaufort",1500.0,Appartement,2.0,165.0,1.0,2
423,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal","€ 2,900/mois",Kopstal,https://www.immotop.lu/annonces/457973/,Unicorn Real Estate Immobilière,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal",2900.0,Appartement,3.0,138.0,2.0,T
424,"Penthouse 160 m² avec terrasse, Lintgen, Lintgen","€ 2,400/mois",Lintgen,https://www.immotop.lu/annonces/469727/,Castel Immobilier,"Penthouse 160 m² avec terrasse, Lintgen, Lintgen",2400.0,Penthouse,3.0,160.0,1.0,3
425,"Duplex à louer, Dudelange","€ 2,500/mois",Dudelange,https://www.immotop.lu/annonces/397723/,Unicorn Real Estate Immobilière,"Duplex à louer, Dudelange",2500.0,Duplex,4.0,169.0,1.0,
426,"Duplex à louer, Ville Haute","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/322717/,Unicorn Real Estate Immobilière,"Duplex à louer, Ville Haute",3300.0,Duplex,3.0,130.0,1.0,
427,"Appartement 3 chambres troisième étage, Belval, Esch-sur-Alzette","€ 1,900/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/448863/,Unicorn Real Estate Immobilière,"Appartement 3 chambres troisième étage, Belval, Esch-sur-Alzette",1900.0,Appartement,3.0,97.0,1.0,3
428,"Appartement 2 chambres neuf, premier étage, Echternach, Echternach","€ 1,350/mois",Echternach,https://www.immotop.lu/annonces/474539/,Castel Immobilier,"Appartement 2 chambres neuf, premier étage, Echternach, Echternach",1350.0,Appartement,2.0,100.0,,1
429,"Appartement 2 chambres excellent état, quatrième étage, Ettelbrück, Ettelbruck","€ 1,500/mois",Ettelbruck,https://www.immotop.lu/annonces/447839/,Castel Immobilier,"Appartement 2 chambres excellent état, quatrième étage, Ettelbrück, Ettelbruck",1500.0,Appartement,2.0,85.0,,4
430,"Appartement troisième étage, Ville Haute, Luxembourg","€ 1,150/mois",Luxembourg,https://www.immotop.lu/annonces/468429/,Castel Immobilier,"Appartement troisième étage, Ville Haute, Luxembourg",1150.0,Appartement,,34.0,1.0,3
431,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 1,300/mois",Luxembourg,https://www.immotop.lu/annonces/469725/,Castel Immobilier,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg",1300.0,Appartement,,37.0,,T
432,"Appartement 3 chambres Rue Charles Martel, Merl, Luxembourg","€ 4,100/mois",Luxembourg,https://www.immotop.lu/annonces/471311/,RE/MAX Forum,"Appartement 3 chambres Rue Charles Martel, Merl, Luxembourg",4100.0,Appartement,3.0,134.0,2.0,3
433,"Maison individuelle 186 m², Senningen, Senningerberg, Niederanven","€ 3,450/mois",Niederanven,https://www.immotop.lu/annonces/308481/,EVA IMMO S.A,"Maison individuelle 186 m², Senningen, Senningerberg, Niederanven",3450.0,Maison individuelle,5.0,186.0,2.0,
434,"Maison jumelée / mitoyenne 135 m², Neudorf-Weimershof, Luxembourg","€ 3,450/mois",Luxembourg,https://www.immotop.lu/annonces/404369/,EVA IMMO S.A,"Maison jumelée / mitoyenne 135 m², Neudorf-Weimershof, Luxembourg",3450.0,Maison jumelée / mitoyenne,3.0,135.0,2.0,
435,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Luxembourg,https://www.immotop.lu/annonces/317133/,EVA IMMO S.A,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg",6500.0,Maison individuelle,3.0,250.0,2.0,
436,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Luxembourg,https://www.immotop.lu/annonces/317135/,EVA IMMO S.A,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg",6500.0,Maison individuelle,3.0,250.0,2.0,
437,"Maison individuelle 200 m², excellent état, Bridel, Kopstal","€ 3,850/mois",Kopstal,https://www.immotop.lu/annonces/436439/,EVA IMMO S.A,"Maison individuelle 200 m², excellent état, Bridel, Kopstal",3850.0,Maison individuelle,4.0,200.0,2.0,
438,"Appartement 1 chambre excellent état, rez-de-chaussée, Merl, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/461029/,EVA IMMO S.A,"Appartement 1 chambre excellent état, rez-de-chaussée, Merl, Luxembourg",1600.0,Appartement,1.0,61.0,,T
439,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/471309/,RE/MAX Forum,"Appartement 2 chambres troisième étage, Merl, Luxembourg",2800.0,Appartement,2.0,113.0,1.0,3
440,"Appartement 1 chambre premier étage, Schuttrange, Schuttrange","€ 1,550/mois",Schuttrange,https://www.immotop.lu/annonces/431223/,Gentile Immobilière Sàrl,"Appartement 1 chambre premier étage, Schuttrange, Schuttrange",1550.0,Appartement,1.0,65.0,,1
441,"Appartement quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/469309/,RE/MAX Forum,"Appartement quatrième étage, Ville Haute, Luxembourg",2600.0,Appartement,,104.0,,4
442,"Maison individuelle 206 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,800/mois",Junglinster,https://www.immotop.lu/annonces/409261/,EVA IMMO S.A,"Maison individuelle 206 m², Junglinster, Graulinster, Blumenthal, Junglinster",3800.0,Maison individuelle,4.0,206.0,2.0,
443,"Maison individuelle 163 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,100/mois",Junglinster,https://www.immotop.lu/annonces/409263/,EVA IMMO S.A,"Maison individuelle 163 m², Junglinster, Graulinster, Blumenthal, Junglinster",3100.0,Maison individuelle,4.0,163.0,1.0,
444,"Appartement 3 chambres Kirchberg, Luxembourg, Kirchberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/443121/,"Félix Giorgetti, service location","Appartement 3 chambres Kirchberg, Luxembourg, Kirchberg, Luxembourg",3300.0,Appartement,3.0,103.0,1.0,11
445,"Appartement 1 chambre excellent état, premier étage, Mamer, Mamer","€ 1,600/mois",Mamer,https://www.immotop.lu/annonces/443129/,"Félix Giorgetti, service location","Appartement 1 chambre excellent état, premier étage, Mamer, Mamer",1600.0,Appartement,1.0,107.0,1.0,1
446,"Duplex à louer, Ville Haute","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/443123/,"Félix Giorgetti, service location","Duplex à louer, Ville Haute",2900.0,Duplex,2.0,150.0,1.0,
447,"Appartement 2 chambres rez-de-chaussée, Clervaux, Clervaux","€ 1,150/mois",Clervaux,https://www.immotop.lu/annonces/454697/,Immo-Weiss Sàrl,"Appartement 2 chambres rez-de-chaussée, Clervaux, Clervaux",1150.0,Appartement,2.0,76.0,1.0,T
448,"Appartement 1 chambre rez-de-chaussée, Weiswampach, Wemperhardt, Weiswampach","€ 1,000/mois",Weiswampach,https://www.immotop.lu/annonces/463111/,Immo-Weiss Sàrl,"Appartement 1 chambre rez-de-chaussée, Weiswampach, Wemperhardt, Weiswampach",1000.0,Appartement,1.0,55.0,1.0,T
449,"Appartement 2 chambres quatrième étage, Muhlenbach, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/462031/,"Félix Giorgetti, service location","Appartement 2 chambres quatrième étage, Muhlenbach, Luxembourg",2200.0,Appartement,2.0,80.0,,4
450,"Appartement 1 chambre deuxième étage, Weiswampach, Wemperhardt, Weiswampach",€ 850/mois,Weiswampach,https://www.immotop.lu/annonces/456953/,Immo-Weiss Sàrl,"Appartement 1 chambre deuxième étage, Weiswampach, Wemperhardt, Weiswampach",850.0,Appartement,1.0,51.0,,2
451,"Studio à louer, Limpertsberg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/204255/,INSIDE REAL ESTATE,"Studio à louer, Limpertsberg",1650.0,Studio,,35.0,,
452,"Loft rue de la source, Wellenstein, Schengen","€ 1,400/mois",Schengen,https://www.immotop.lu/annonces/468445/,Ehlinger Immobilière S.A.,"Loft rue de la source, Wellenstein, Schengen",1400.0,Loft,1.0,120.0,1.0,T
453,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,150/mois",Differdange,https://www.immotop.lu/annonces/469239/,AD Agence Immobilière,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange",1150.0,Appartement,1.0,53.0,1.0,1
454,"Maison individuelle 270 m², Mertzig, Mertzig","€ 3,500/mois",Mertzig,https://www.immotop.lu/annonces/461085/,MY LOFT LUX REAL ESTATE,"Maison individuelle 270 m², Mertzig, Mertzig",3500.0,Maison individuelle,5.0,270.0,1.0,
455,"Appartement 1 chambre rez-de-chaussée, Helmsange, Walferdange","€ 1,300/mois",Walferdange,https://www.immotop.lu/annonces/475367/,IMMO SL,"Appartement 1 chambre rez-de-chaussée, Helmsange, Walferdange",1300.0,Appartement,1.0,54.0,,T
456,"Appartement 2 chambres premier étage, Sandweiler, Sandweiler","€ 1,700/mois",Sandweiler,https://www.immotop.lu/annonces/474915/,Bressaglia Immobilière,"Appartement 2 chambres premier étage, Sandweiler, Sandweiler",1700.0,Appartement,2.0,85.0,1.0,1
457,"Appartement 2 chambres excellent état, deuxième étage, Rumelange, Rumelange","€ 1,550/mois",Rumelange,https://www.immotop.lu/annonces/474701/,Protego,"Appartement 2 chambres excellent état, deuxième étage, Rumelange, Rumelange",1550.0,Appartement,2.0,87.0,1.0,2
458,"Appartement 2 chambres rue des Forges, Weiler-la-Tour, Weiler-la-Tour","€ 1,750/mois",Weiler-la-Tour,https://www.immotop.lu/annonces/474211/,Agence ImmoFlash Luxembourg,"Appartement 2 chambres rue des Forges, Weiler-la-Tour, Weiler-la-Tour",1750.0,Appartement,2.0,96.0,1.0,T
459,"Appartement 2 chambres premier étage, Fentange, Hesperange","€ 1,650/mois",Hesperange,https://www.immotop.lu/annonces/436507/,GENEST IMMOBILIERE,"Appartement 2 chambres premier étage, Fentange, Hesperange",1650.0,Appartement,2.0,87.0,1.0,1
460,"Appartement 1 chambre premier étage, Remerschen, Schengen","€ 1,250/mois",Schengen,https://www.immotop.lu/annonces/474073/,SGASSURIMMO,"Appartement 1 chambre premier étage, Remerschen, Schengen",1250.0,Appartement,1.0,80.0,1.0,1
461,"Appartement 2 chambres deuxième étage, Wasserbillig, Mertert","€ 1,750/mois",Mertert,https://www.immotop.lu/annonces/448785/,IMMOBILIÈRE BIEWER & SPAUTZ S.À R.L.,"Appartement 2 chambres deuxième étage, Wasserbillig, Mertert",1750.0,Appartement,2.0,89.0,,2
462,"Penthouse 9 - 17 rue John Castegnaro, Oberkorn, Differdange","€ 1,948/mois",Differdange,https://www.immotop.lu/annonces/372751/,Fonds du logement,"Penthouse 9 - 17 rue John Castegnaro, Oberkorn, Differdange",1948.0,Penthouse,3.0,118.0,2.0,3
463,"Appartement 3 chambres excellent état, premier étage, Filsdorf, Dalheim","€ 1,900/mois",Dalheim,https://www.immotop.lu/annonces/380991/,Seven K Immo,"Appartement 3 chambres excellent état, premier étage, Filsdorf, Dalheim",1900.0,Appartement,3.0,94.0,2.0,1
464,"Appartement 1 chambre rue des Aubepines, Belair, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/369631/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre rue des Aubepines, Belair, Luxembourg",1900.0,Appartement,1.0,52.0,1.0,2
465,"Duplex à louer, Mersch","€ 1,950/mois",Mersch,https://www.immotop.lu/annonces/461667/,FISCHBACH Realtors & Developers S.A.,"Duplex à louer, Mersch",1950.0,Duplex,2.0,109.0,1.0,
466,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/471829/,Agence ImmoFlash Luxembourg,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg",1900.0,Appartement,1.0,68.0,1.0,2
467,"Appartement 1 chambre premier étage, Medingen, Moutfort, Contern","€ 1,500/mois",Contern,https://www.immotop.lu/annonces/381049/,CHEZ TOIT IMMOBILIERE,"Appartement 1 chambre premier étage, Medingen, Moutfort, Contern",1500.0,Appartement,1.0,62.0,,1
468,"Appartement 2 chambres neuf, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/473177/,A propos Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Ville Haute, Luxembourg",2800.0,Appartement,2.0,81.0,1.0,T
469,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/473167/,A propos Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg",2600.0,Appartement,2.0,74.0,1.0,T
470,"Appartement 2 chambres neuf, rez-de-chaussée, Merl, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/473147/,A propos Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Merl, Luxembourg",2800.0,Appartement,2.0,81.0,1.0,T
471,"Appartement 2 chambres troisième étage, Hollerich, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/473139/,Agence IMMMO,"Appartement 2 chambres troisième étage, Hollerich, Luxembourg",2000.0,Appartement,2.0,91.0,1.0,3
472,"Appartement 1 chambre Allée Leopold Goebel, Belair, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/473097/,RE/MAX Immo Specialists,"Appartement 1 chambre Allée Leopold Goebel, Belair, Luxembourg",1700.0,Appartement,1.0,55.0,1.0,2
473,"Appartement 3 chambres Route de Luxembourg, Schieren, Schieren","€ 2,200/mois",Schieren,https://www.immotop.lu/annonces/473095/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 3 chambres Route de Luxembourg, Schieren, Schieren",2200.0,Appartement,3.0,127.0,1.0,2
474,"Appartement 1 chambre Pont Rémy, Bonnevoie-Verlorenkost, Luxembourg","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/472987/,J&H Lamparski Sàrl,"Appartement 1 chambre Pont Rémy, Bonnevoie-Verlorenkost, Luxembourg",1350.0,Appartement,1.0,53.0,,2
475,"Appartement 1 chambre plateau altmunster, Clausen, Luxembourg","€ 2,350/mois",Luxembourg,https://www.immotop.lu/annonces/351583/,property*,"Appartement 1 chambre plateau altmunster, Clausen, Luxembourg",2350.0,Appartement,1.0,63.0,1.0,T
476,"Duplex à louer, Clausen","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/351165/,property*,"Duplex à louer, Clausen",2950.0,Duplex,1.0,97.0,1.0,
477,"Appartement 3 chambres Rue de Kirchberg, Weimerskirch, Luxembourg","€ 3,900/mois",Luxembourg,https://www.immotop.lu/annonces/446217/,property*,"Appartement 3 chambres Rue de Kirchberg, Weimerskirch, Luxembourg",3900.0,Appartement,3.0,168.0,1.0,T
478,"Appartement 3 chambres rue de Bridel, Muhlenbach, Luxembourg","€ 3,100/mois",Luxembourg,https://www.immotop.lu/annonces/425919/,property*,"Appartement 3 chambres rue de Bridel, Muhlenbach, Luxembourg",3100.0,Appartement,3.0,116.0,,3
479,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/446193/,property*,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg",2800.0,Appartement,3.0,95.0,2.0,T
480,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/446195/,property*,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg",3200.0,Appartement,3.0,124.0,2.0,T
481,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg","€ 3,150/mois",Luxembourg,https://www.immotop.lu/annonces/446191/,property*,"Appartement 3 chambres Rue Schetzel, Weimerskirch, Luxembourg",3150.0,Appartement,3.0,124.0,2.0,T
482,"Appartement 2 chambres Burrebeerig 21, Noertrange, Winseler","€ 1,250/mois",Winseler,https://www.immotop.lu/annonces/472219/,JOST Immo,"Appartement 2 chambres Burrebeerig 21, Noertrange, Winseler",1250.0,Appartement,2.0,81.0,1.0,1
483,"Appartement 1 chambre premier étage, Beggen, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/472143/,Keller Williams Luxembourg,"Appartement 1 chambre premier étage, Beggen, Luxembourg",1650.0,Appartement,1.0,67.0,,1
484,"Appartement 1 chambre deuxième étage, Crauthem, Roeser","€ 1,350/mois",Roeser,https://www.immotop.lu/annonces/472125/,FMI IMMOBILIER,"Appartement 1 chambre deuxième étage, Crauthem, Roeser",1350.0,Appartement,1.0,63.0,1.0,2
485,"Appartement 2 chambres premier étage, Mertert, Mertert","€ 1,650/mois",Mertert,https://www.immotop.lu/annonces/472119/,Agence Immobilière Antony E. s.à.r.l.,"Appartement 2 chambres premier étage, Mertert, Mertert",1650.0,Appartement,2.0,76.0,,1
486,"Appartement 1 chambre premier étage, Rodange, Pétange","€ 1,050/mois",Pétange,https://www.immotop.lu/annonces/370409/,Vista-gest,"Appartement 1 chambre premier étage, Rodange, Pétange",1050.0,Appartement,1.0,56.0,1.0,1
487,"Appartement 1 chambre excellent état, premier étage, Gare, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/472085/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, premier étage, Gare, Luxembourg",2150.0,Appartement,1.0,42.0,,1
488,"Penthouse neuf, 88 m², Ernster, Niederanven","€ 2,250/mois",Niederanven,https://www.immotop.lu/annonces/471983/,Immo Center,"Penthouse neuf, 88 m², Ernster, Niederanven",2250.0,Penthouse,2.0,88.0,,3
489,"Penthouse neuf, 88 m², Niederanven, Niederanven","€ 2,250/mois",Niederanven,https://www.immotop.lu/annonces/471981/,Immo Center,"Penthouse neuf, 88 m², Niederanven, Niederanven",2250.0,Penthouse,2.0,88.0,,3
490,"Appartement 2 chambres excellent état, troisième étage, Wormeldange, Wormeldange-Haut, Wormeldange","€ 1,600/mois",Wormeldange,https://www.immotop.lu/annonces/471913/,FMI IMMOBILIER,"Appartement 2 chambres excellent état, troisième étage, Wormeldange, Wormeldange-Haut, Wormeldange",1600.0,Appartement,2.0,81.0,,3
491,"Maison individuelle 196 m², Bonnevoie-Verlorenkost, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/476351/,BELL-IMMO sa,"Maison individuelle 196 m², Bonnevoie-Verlorenkost, Luxembourg",3000.0,Maison individuelle,4.0,196.0,2.0,
492,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 2,250/mois",Luxembourg,https://www.immotop.lu/annonces/471693/,Keller Williams Luxembourg,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg",2250.0,Appartement,2.0,84.0,1.0,2
493,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg","€ 3,350/mois",Luxembourg,https://www.immotop.lu/annonces/471317/,The Key Real Estate S.à r.l.,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg",3350.0,Appartement,3.0,100.0,,1
494,"Appartement 1 chambre rez-de-chaussée, Grund, Luxembourg","€ 1,480/mois",Luxembourg,https://www.immotop.lu/annonces/167539/,AB-Lux,"Appartement 1 chambre rez-de-chaussée, Grund, Luxembourg",1480.0,Appartement,1.0,45.0,1.0,T
495,"Appartement 2 chambres neuf, deuxième étage, Beggen, Luxembourg","€ 3,600/mois",Luxembourg,https://www.immotop.lu/annonces/225111/,AB-Lux,"Appartement 2 chambres neuf, deuxième étage, Beggen, Luxembourg",3600.0,Appartement,2.0,180.0,2.0,2
496,"Appartement 2 chambres Rue Lucien Thiel, ID7, Luxembourg, Kirchberg, Luxembourg","€ 3,540/mois",Luxembourg,https://www.immotop.lu/annonces/404373/,Blueground,"Appartement 2 chambres Rue Lucien Thiel, ID7, Luxembourg, Kirchberg, Luxembourg",3540.0,Appartement,2.0,87.0,1.0,6
497,"Appartement 1 chambre 154 Rte de Thionville, ID1, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/364959/,Blueground,"Appartement 1 chambre 154 Rte de Thionville, ID1, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg",2200.0,Appartement,1.0,46.0,1.0,3
498,"Appartement 2 chambres 2 Rue Guido Oppenheim, ID10, 2263 Luxembourg, Hollerich, Luxembourg","€ 3,190/mois",Luxembourg,https://www.immotop.lu/annonces/448781/,Blueground,"Appartement 2 chambres 2 Rue Guido Oppenheim, ID10, 2263 Luxembourg, Hollerich, Luxembourg",3190.0,Appartement,2.0,95.0,1.0,2
499,"Appartement 3 chambres 57 Rue de Merl, ID8, 2146 Luxembourg, Merl, Luxembourg","€ 3,990/mois",Luxembourg,https://www.immotop.lu/annonces/445881/,Blueground,"Appartement 3 chambres 57 Rue de Merl, ID8, 2146 Luxembourg, Merl, Luxembourg",3990.0,Appartement,3.0,131.0,3.0,4
500,"Appartement 1 chambre 79 Rue d'Eich, ID3, 1461 Luxembourg, Eich, Luxembourg","€ 2,270/mois",Luxembourg,https://www.immotop.lu/annonces/279461/,Blueground,"Appartement 1 chambre 79 Rue d'Eich, ID3, 1461 Luxembourg, Eich, Luxembourg",2270.0,Appartement,1.0,41.0,1.0,2
501,"Appartement 2 chambres 34 Rue Glesener, ID5, 1630 Luxembourg, Gare, Luxembourg","€ 3,490/mois",Luxembourg,https://www.immotop.lu/annonces/412273/,Blueground,"Appartement 2 chambres 34 Rue Glesener, ID5, 1630 Luxembourg, Gare, Luxembourg",3490.0,Appartement,2.0,96.0,1.0,3
502,"Appartement 1 chambre 79 Rue d'Eich, ID4, 1461 Luxembourg, Eich, Luxembourg","€ 2,290/mois",Luxembourg,https://www.immotop.lu/annonces/404371/,Blueground,"Appartement 1 chambre 79 Rue d'Eich, ID4, 1461 Luxembourg, Eich, Luxembourg",2290.0,Appartement,1.0,41.0,1.0,1
503,"Appartement 1 chambre 154 Rte de Thionville, ID2, Bonnevoie-Verlorenkost, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/354701/,Blueground,"Appartement 1 chambre 154 Rte de Thionville, ID2, Bonnevoie-Verlorenkost, Luxembourg",2150.0,Appartement,1.0,46.0,1.0,2
504,"Appartement 2 chambres 32 Rue Jean-Pierre Brasseur, ID12, 1258 Luxembourg, Belair, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/466515/,Blueground,"Appartement 2 chambres 32 Rue Jean-Pierre Brasseur, ID12, 1258 Luxembourg, Belair, Luxembourg",3400.0,Appartement,2.0,95.0,2.0,3
505,"Appartement 1 chambre 79 Rue d'Eich, ID14, 1461 Luxembourg, Eich, Luxembourg","€ 2,450/mois",Luxembourg,https://www.immotop.lu/annonces/461733/,Blueground,"Appartement 1 chambre 79 Rue d'Eich, ID14, 1461 Luxembourg, Eich, Luxembourg",2450.0,Appartement,1.0,48.0,1.0,3
506,"Appartement 2 chambres 79 Rue d'Eich, ID15, 1461 Luxembourg, Eich, Luxembourg","€ 2,890/mois",Luxembourg,https://www.immotop.lu/annonces/461891/,Blueground,"Appartement 2 chambres 79 Rue d'Eich, ID15, 1461 Luxembourg, Eich, Luxembourg",2890.0,Appartement,2.0,72.0,2.0,3
507,"Appartement 2 Rue Charles Darwin, ID11, 1433 Luxembourg, Gasperich, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/427059/,Blueground,"Appartement 2 Rue Charles Darwin, ID11, 1433 Luxembourg, Gasperich, Luxembourg",2050.0,Appartement,,39.0,1.0,4
508,"Maison individuelle 140 m², Dudelange, Dudelange","€ 1,850/mois",Dudelange,https://www.immotop.lu/annonces/302977/,17 B SARL,"Maison individuelle 140 m², Dudelange, Dudelange",1850.0,Maison individuelle,3.0,140.0,1.0,
509,"Appartement 3 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/371087/,HOME-IN Sàrl,"Appartement 3 chambres rez-de-chaussée, Kirchberg, Luxembourg",2700.0,Appartement,3.0,106.0,1.0,T
510,"Appartement 2 chambres 63, rue du Glacis, Limpertsberg, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/414697/,CASAvitae Sàrl,"Appartement 2 chambres 63, rue du Glacis, Limpertsberg, Luxembourg",2000.0,Appartement,2.0,90.0,1.0,1
