,Property,Price_Range,Location,Agency,Unit, Unit_Price (euro) ,Rooms,Area (squared meter),Bathrooms,Stage
2606,"Maison individuelle 140 m², Pétange, Pétange","€ 985,000",Pétange,Mamo Immo,"Maison individuelle 140 m², Pétange, Pétange","985,000.00",4,140,,
2607,"Maison individuelle 218 m², Dudelange, Dudelange","€ 1,850,000",Dudelange,Mamo Immo,"Maison individuelle 218 m², Dudelange, Dudelange","1,850,000.00",5,218,,
2608,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 1,345,585",Luxembourg,Mamo Immo,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","1,345,585.00",2,85,,T
2609,"Appartement 1 chambre rez-de-chaussée, Kirchberg, Luxembourg","€ 827,466",Luxembourg,Mamo Immo,"Appartement 1 chambre rez-de-chaussée, Kirchberg, Luxembourg","827,466.00",1,49,,T
2610,"Maison individuelle 245 m², Mertert, Mertert",Prix sur demande,Mertert,RCI – REFFAY Christophe Immobilien,"Maison individuelle 245 m², Mertert, Mertert",,5,245,3,
2611,"Appartement 3 chambres excellent état, rez-de-chaussée, Schifflange, Schifflange","€ 730,000",Schifflange,RCI – REFFAY Christophe Immobilien,"Appartement 3 chambres excellent état, rez-de-chaussée, Schifflange, Schifflange","730,000.00",3,97,1,T
2612,"Maison individuelle 225 m², excellent état, Rodange, Pétange","€ 879,000",Pétange,Immo-Maxma Sàrl,"Maison individuelle 225 m², excellent état, Rodange, Pétange","879,000.00",4,225,3,
2613,"Maison jumelée / mitoyenne rue du X septembre, Strassen, Strassen","€ 2,266,600",Strassen,Immo Home Project (IHP),"Maison jumelée / mitoyenne rue du X septembre, Strassen, Strassen","2,266,600.00",4,224,3,
2614,"Penthouse 52 route d'Arlon, Mamer, Mamer","€ 1,450,000",Mamer,Immo Home Project (IHP),"Penthouse 52 route d'Arlon, Mamer, Mamer","1,450,000.00",3,149,2,3
2615,"Maison jumelée / mitoyenne 224 m², neuve, Merl, Luxembourg","€ 2,266,600",Luxembourg,Immo Home Project (IHP),"Maison jumelée / mitoyenne 224 m², neuve, Merl, Luxembourg","2,266,600.00",4,224,3,
2616,"Maison individuelle 206 m², neuve, Merl, Luxembourg","€ 1,967,300",Luxembourg,Immo Home Project (IHP),"Maison individuelle 206 m², neuve, Merl, Luxembourg","1,967,300.00",4,206,3,
2617,"Maison jumelée / mitoyenne 155 m², Cessange, Luxembourg","€ 2,050,000",Luxembourg,Immo Home Project (IHP),"Maison jumelée / mitoyenne 155 m², Cessange, Luxembourg","2,050,000.00",3,155,3,
2618,"Penthouse rue Henri VII, Limpertsberg, Luxembourg","€ 1,890,000",Luxembourg,Immo Home Project (IHP),"Penthouse rue Henri VII, Limpertsberg, Luxembourg","1,890,000.00",2,100,3,4
2619,"Appartement 1 chambre premier étage, Al-Esch, Esch-sur-Alzette","€ 490,000",Esch-sur-Alzette,IMMO MAIN NASCHT SARL,"Appartement 1 chambre premier étage, Al-Esch, Esch-sur-Alzette","490,000.00",1,60,2,1
2620,"Maison individuelle 140 m², Dudelange, Dudelange","€ 1,450,000",Dudelange,B.M. Building Management S.A.,"Maison individuelle 140 m², Dudelange, Dudelange","1,450,000.00",3,140,,
2621,"Appartement 2 chambres troisième étage, Gilsdorf, Bettendorf","€ 489,000",Bettendorf,RE/MAX SWEET HOME,"Appartement 2 chambres troisième étage, Gilsdorf, Bettendorf","489,000.00",2,79,1,3
2622,"Studio à vendre, Bonnevoie-Verlorenkost","€ 530,000",Luxembourg,La Villette,"Studio à vendre, Bonnevoie-Verlorenkost","530,000.00",,31,,
2623,"Penthouse 113 m² avec terrasse, Gasperich, Luxembourg","€ 1,490,000",Luxembourg,RE/MAX Real Estate Solutions,"Penthouse 113 m² avec terrasse, Gasperich, Luxembourg","1,490,000.00",3,113,3,5
2624,"Maison individuelle 360 m², excellent état, Leudelange, Leudelange","€ 2,785,000",Leudelange,HOUSE DREAM SARL,"Maison individuelle 360 m², excellent état, Leudelange, Leudelange","2,785,000.00",5,360,3,
2625,"Appartement 3 chambres deuxième étage, Strassen, Strassen","€ 1,090,000",Strassen,Three Immo,"Appartement 3 chambres deuxième étage, Strassen, Strassen","1,090,000.00",3,99,2,2
2626,"Maison individuelle 15 ceinture um Schlass, Hesperange, Howald, Hesperange","€ 3,289,000",Hesperange,Living Form Real Estate,"Maison individuelle 15 ceinture um Schlass, Hesperange, Howald, Hesperange","3,289,000.00",5,320,3,
2627,"Appartement 3 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 990,000",Differdange,Bronimmo SA,"Appartement 3 chambres 162 rue de soleuvre, Oberkorn, Differdange","990,000.00",3,101,1,T
2628,"Penthouse 55, rue des Champs, Hesperange, Howald, Hesperange","€ 1,980,000",Hesperange,Living Form Real Estate,"Penthouse 55, rue des Champs, Hesperange, Howald, Hesperange","1,980,000.00",3,170,1,
2629,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","€ 729,000",Walferdange,D2 Immo,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","729,000.00",2,82,2,T
2630,"Appartement 3 chambres 40 Rue des Roses, Limpertsberg, Luxembourg","€ 1,295,000",Luxembourg,AIDL IMMO S. à r. l.,"Appartement 3 chambres 40 Rue des Roses, Limpertsberg, Luxembourg","1,295,000.00",3,93,1,1
2631,"Maison individuelle 540 m², excellent état, Belvaux, Sanem","€ 1,865,000",Sanem,Groupe IRIS Immobilier,"Maison individuelle 540 m², excellent état, Belvaux, Sanem","1,865,000.00",4,540,3,
2632,"Appartement 2 chambres neuf, deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 794,838",Luxembourg,The Agency,"Appartement 2 chambres neuf, deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","794,838.00",2,77,2,2
2633,"Maison individuelle 344 m², Al-Esch, Esch-sur-Alzette","€ 895,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Maison individuelle 344 m², Al-Esch, Esch-sur-Alzette","895,000.00",5,344,2,
2634,"Maison individuelle 206 m², Al-Esch, Esch-sur-Alzette","€ 899,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Maison individuelle 206 m², Al-Esch, Esch-sur-Alzette","899,000.00",3,206,1,
2635,"Appartement 2 chambres rez-de-chaussée, Bascharage, Käerjeng","€ 1,049,000",Käerjeng,Groupe IRIS Immobilier,"Appartement 2 chambres rez-de-chaussée, Bascharage, Käerjeng","1,049,000.00",2,95,1,T
2636,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 649,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette","649,000.00",2,80,1,T
2637,"Appartement 2 chambres neuf, rez-de-chaussée, Soleuvre, Sanem","€ 961,000",Sanem,Groupe IRIS Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Soleuvre, Sanem","961,000.00",2,97,1,T
2638,"Duplex à vendre, Niederanven","€ 1,459,522",Niederanven,The Agency,"Duplex à vendre, Niederanven","1,459,522.00",3,117,,
2639,"Appartement 3 chambres rez-de-chaussée, Soleuvre, Sanem","€ 649,000",Sanem,Groupe IRIS Immobilier,"Appartement 3 chambres rez-de-chaussée, Soleuvre, Sanem","649,000.00",3,90,1,T
2640,"Appartement 2 chambres sixième étage, Differdange, Lasauvage, Differdange","€ 599,000",Differdange,Groupe IRIS Immobilier,"Appartement 2 chambres sixième étage, Differdange, Lasauvage, Differdange","599,000.00",2,85,,6
2641,"Appartement 2 chambres rez-de-chaussée, Dudelange, Dudelange","€ 625,000",Dudelange,Groupe IRIS Immobilier,"Appartement 2 chambres rez-de-chaussée, Dudelange, Dudelange","625,000.00",2,89,2,T
2642,"Appartement 3 chambres neuf, rez-de-chaussée, Niederanven, Niederanven","€ 1,065,560",Niederanven,The Agency,"Appartement 3 chambres neuf, rez-de-chaussée, Niederanven, Niederanven","1,065,560.00",3,100,,T
2643,"Appartement 2 chambres rez-de-chaussée, Strassen, Strassen","€ 698,500",Strassen,KSI Immobilière,"Appartement 2 chambres rez-de-chaussée, Strassen, Strassen","698,500.00",2,74,,T
2644,"Appartement 3 chambres neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster","€ 1,327,598",Junglinster,WK Immo Promotions,"Appartement 3 chambres neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster","1,327,598.00",3,130,1,1
2645,"Maison individuelle 91, rue de Welscheid, Warken, Ettelbruck","€ 1,185,000",Ettelbruck,IMMO ANSAY,"Maison individuelle 91, rue de Welscheid, Warken, Ettelbruck","1,185,000.00",4,160,2,
2646,"Maison individuelle 200 m², Oberpallen, Beckerich","€ 1,295,000",Beckerich,Felice Capraro Immobilière,"Maison individuelle 200 m², Oberpallen, Beckerich","1,295,000.00",5,200,1,
2647,"Maison individuelle 300 m², excellent état, Eich, Luxembourg","€ 2,650,000",Luxembourg,Felice Capraro Immobilière,"Maison individuelle 300 m², excellent état, Eich, Luxembourg","2,650,000.00",5,300,3,
2648,"Maison individuelle 130 m², Dudelange, Dudelange","€ 720,000",Dudelange,Felice Capraro Immobilière,"Maison individuelle 130 m², Dudelange, Dudelange","720,000.00",4,130,2,
2649,"Maison individuelle 80 m², à rénover, Al-Esch, Esch-sur-Alzette","€ 635,000",Esch-sur-Alzette,La Villette,"Maison individuelle 80 m², à rénover, Al-Esch, Esch-sur-Alzette","635,000.00",2,80,1,
2650,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,Local commercial en Vente,"465,000.00",,77,,T
2651,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","635,000.00",2,87,,1
2652,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","645,000.00",2,89,,2
2653,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","645,000.00",2,89,,1
2654,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","650,000.00",2,89,,2
2655,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","650,000.00",2,90,,1
2656,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","660,000.00",2,91,,2
2657,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","660,000.00",2,91,,1
2658,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","675,000.00",2,92,,2
2659,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres rue de Soleuvre, Differdange, Lasauvage, Differdange","675,000.00",2,92,,1
2660,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Penthouse rue de Soleuvre, Differdange, Lasauvage, Differdange","990,000.00",3,133,,3
2661,Appartements et Penthouses dans programme neuf à Differdange,"€ 465,000 - € 1,085,000",Differdange,CREATIV'IMMO SA,"Penthouse rue de Soleuvre, Differdange, Lasauvage, Differdange","1,085,000.00",3,145,,3
2662,"Appartement 2 chambres neuf, quatrième étage, Differdange, Lasauvage, Differdange","€ 1,070,000",Differdange,CREATIV'IMMO SA,"Appartement 2 chambres neuf, quatrième étage, Differdange, Lasauvage, Differdange","1,070,000.00",2,133,,4
2663,"Maison individuelle 262 m², neuve, Steinheim, Rosport-Mompach","€ 675,000",Rosport-Mompach,REDImmo,"Maison individuelle 262 m², neuve, Steinheim, Rosport-Mompach","675,000.00",3,262,,
2664,"Appartement 2 chambres deuxième étage, Pétange, Pétange","€ 620,000",Pétange,BYimmobilier,"Appartement 2 chambres deuxième étage, Pétange, Pétange","620,000.00",2,70,,2
2665,"Appartement 1 chambre neuf, rez-de-chaussée, Beaufort, Beaufort","€ 537,331",Beaufort,Ultimo Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Beaufort, Beaufort","537,331.00",1,67,,T
2666,"Appartement 2 chambres rez-de-chaussée, Tétange, Kayl","€ 565,000",Kayl,La Villette,"Appartement 2 chambres rez-de-chaussée, Tétange, Kayl","565,000.00",2,70,,T
2667,"Appartement 2 chambres 13 rue de l'industrie, Walferdange, Walferdange","€ 735,000",Walferdange,LUXARMOR Immobilier,"Appartement 2 chambres 13 rue de l'industrie, Walferdange, Walferdange","735,000.00",2,74,1,2
2668,Duplex et Appartements dans programme neuf à Luxembourg,"€ 599,000 - € 1,375,000",Luxembourg,Fis immobilière,"Appartement neuf, rez-de-chaussée, Clausen, Luxembourg","599,000.00",,50,,T
2669,Duplex et Appartements dans programme neuf à Luxembourg,"€ 599,000 - € 1,375,000",Luxembourg,Fis immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Clausen, Luxembourg","812,000.00",2,74,,T
2670,Duplex et Appartements dans programme neuf à Luxembourg,"€ 599,000 - € 1,375,000",Luxembourg,Fis immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Clausen, Luxembourg","836,000.00",2,106,,T
2671,Duplex et Appartements dans programme neuf à Luxembourg,"€ 599,000 - € 1,375,000",Luxembourg,Fis immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Clausen, Luxembourg","836,000.00",2,76,,T
2672,Duplex et Appartements dans programme neuf à Luxembourg,"€ 599,000 - € 1,375,000",Luxembourg,Fis immobilière,"Duplex à vendre, Clausen, Luxembourg","1,375,000.00",4,125,,
2673,"Appartement 2 chambres 35, rue du Grünewald, Clausen, Luxembourg","€ 840,000",Luxembourg,Fis immobilière,"Appartement 2 chambres 35, rue du Grünewald, Clausen, Luxembourg","840,000.00",2,76,1,T
2674,"Appartement 2 chambres 35, rue du Grünewald, Neudorf-Weimershof, Luxembourg","€ 840,000",Luxembourg,Fis immobilière,"Appartement 2 chambres 35, rue du Grünewald, Neudorf-Weimershof, Luxembourg","840,000.00",2,76,1,T
2675,Appartements et Duplex dans programme neuf à Luxembourg,"€ 812,000 - € 1,375,000",Luxembourg,Fis immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Neudorf-Weimershof, Luxembourg","812,000.00",2,73,1,1
2676,Appartements et Duplex dans programme neuf à Luxembourg,"€ 812,000 - € 1,375,000",Luxembourg,Fis immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Neudorf-Weimershof, Luxembourg","836,000.00",2,73,1,2
2677,Appartements et Duplex dans programme neuf à Luxembourg,"€ 812,000 - € 1,375,000",Luxembourg,Fis immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Neudorf-Weimershof, Luxembourg","1,144,000.00",2,98,1,3
2678,Appartements et Duplex dans programme neuf à Luxembourg,"€ 812,000 - € 1,375,000",Luxembourg,Fis immobilière,"Duplex à vendre, Neudorf-Weimershof, Luxembourg","1,375,000.00",4,125,2,
2679,"Maison individuelle 220 m², neuve, Hellange, Frisange","€ 1,690,000",Frisange,Fis immobilière,"Maison individuelle 220 m², neuve, Hellange, Frisange","1,690,000.00",5,220,3,
2680,"Appartement 2 chambres neuf, premier étage, Itzig, Hesperange","€ 995,000",Hesperange,immofox,"Appartement 2 chambres neuf, premier étage, Itzig, Hesperange","995,000.00",2,100,1,1
2681,"Maison individuelle 137 m², Wiltz, Wiltz","€ 730,000",Wiltz,Laforêt Capital,"Maison individuelle 137 m², Wiltz, Wiltz","730,000.00",4,137,2,
2682,"Duplex à vendre, Wiltz",Prix sur demande,Wiltz,Laforêt Capital,"Duplex à vendre, Wiltz",,4,136,,
2683,"Maison individuelle 322 m², Noertrange, Winseler","€ 1,850,000",Winseler,Laforêt Capital,"Maison individuelle 322 m², Noertrange, Winseler","1,850,000.00",4,322,2,
2684,"Maison individuelle 175 m², excellent état, Bettembourg, Bettembourg","€ 1,050,000",Bettembourg,Keller Williams Luxembourg,"Maison individuelle 175 m², excellent état, Bettembourg, Bettembourg","1,050,000.00",5,175,3,
2685,"Appartement 2 chambres deuxième étage, Walferdange, Walferdange","€ 1,100,000",Walferdange,Keller Williams Luxembourg,"Appartement 2 chambres deuxième étage, Walferdange, Walferdange","1,100,000.00",2,110,2,2
2686,"Appartement 2 chambres troisième étage, Pétange, Pétange","€ 730,000",Pétange,IMMO B2,"Appartement 2 chambres troisième étage, Pétange, Pétange","730,000.00",2,,2,3
2687,"Studio à vendre, Hesperange, Howald","€ 664,788",Hesperange,HD33,"Studio à vendre, Hesperange, Howald","664,788.00",,46,,
2688,"Appartement deuxième étage, Soleuvre, Sanem","€ 859,000",Sanem,Agence Immobilière Immo Lëtzebuerg,"Appartement deuxième étage, Soleuvre, Sanem","859,000.00",5,187,2,2
2689,"Maison individuelle 350 m², Ville Haute, Luxembourg","€ 2,980,000",Luxembourg,Gentile Immobilière Sàrl,"Maison individuelle 350 m², Ville Haute, Luxembourg","2,980,000.00",4,350,3,
2690,"Maison individuelle 170 m², Soleuvre, Sanem","€ 1,400,000",Sanem,Gentile Immobilière Sàrl,"Maison individuelle 170 m², Soleuvre, Sanem","1,400,000.00",4,170,1,
2691,"Appartement 1 chambre sixième étage, Ville Haute, Luxembourg","€ 1,390,000",Luxembourg,Gentile Immobilière Sàrl,"Appartement 1 chambre sixième étage, Ville Haute, Luxembourg","1,390,000.00",1,96,1,6
2692,"Appartement 3 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 1,595,000",Luxembourg,Gentile Immobilière Sàrl,"Appartement 3 chambres rez-de-chaussée, Ville Haute, Luxembourg","1,595,000.00",3,124,,T
2693,"Maison individuelle 107 m², Bridel, Kopstal","€ 1,260,000",Kopstal,The Real Est8,"Maison individuelle 107 m², Bridel, Kopstal","1,260,000.00",3,107,2,
2694,"Appartement 2 chambres rez-de-chaussée, Kopstal, Kopstal","€ 1,049,000",Kopstal,The Real Est8,"Appartement 2 chambres rez-de-chaussée, Kopstal, Kopstal","1,049,000.00",2,99,2,T
2695,"Appartement 2 chambres troisième étage, Cents, Luxembourg","€ 890,000",Luxembourg,A.A.F. Immobilier sàrl,"Appartement 2 chambres troisième étage, Cents, Luxembourg","890,000.00",2,90,1,3
2696,"Appartement 2 chambres 67 m², Dudelange, Dudelange","€ 772,832",Dudelange,LIVING CONCEPTS,"Appartement 2 chambres 67 m², Dudelange, Dudelange","772,832.00",2,67,,
2697,"Maison individuelle 230 m², Al-Esch, Esch-sur-Alzette","€ 970,000",Esch-sur-Alzette,Keller Williams Luxembourg,"Maison individuelle 230 m², Al-Esch, Esch-sur-Alzette","970,000.00",5,230,3,
2698,"Appartement 3 chambres excellent état, premier étage, Hesperange, Howald, Hesperange","€ 1,048,000",Hesperange,BRICKS Solutions Immobilières,"Appartement 3 chambres excellent état, premier étage, Hesperange, Howald, Hesperange","1,048,000.00",3,103,1,1
2699,"Maison individuelle 141 m², Lamadelaine, Pétange","€ 1,100,000",Pétange,AUREA IMMOBILIERE,"Maison individuelle 141 m², Lamadelaine, Pétange","1,100,000.00",3,141,1,
2700,"Maison individuelle 283A route de Thionville, Hesperange, Howald, Hesperange","€ 1,875,000",Hesperange,IMMO MYRIAM OSTER sàrl,"Maison individuelle 283A route de Thionville, Hesperange, Howald, Hesperange","1,875,000.00",5,200,3,
2701,"Maison individuelle 220 m², Wiltz, Wiltz","€ 770,000",Wiltz,Laforêt Capital,"Maison individuelle 220 m², Wiltz, Wiltz","770,000.00",5,220,1,
2702,"Maison individuelle 120 m², Kayl, Kayl","€ 820,000",Kayl,IMMO MAIN NASCHT SARL,"Maison individuelle 120 m², Kayl, Kayl","820,000.00",4,120,3,
2703,"Maison jumelée / mitoyenne 126 m², Roder, Clervaux","€ 250,000",Clervaux,Laforêt Capital,"Maison jumelée / mitoyenne 126 m², Roder, Clervaux","250,000.00",3,126,1,
