,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
1253,"Appartement 1 chambre rez-de-chaussée, Rodershausen, Parc Hosingen","€ 377,227",Parc Hosingen,https://www.immotop.lu/annonces/147487/,Immo Partner,"Appartement 1 chambre rez-de-chaussée, Rodershausen, Parc Hosingen","€ 377,227",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'étage': 'T'}"
1254,Immeuble en Vente,"€ 1,090,000",Wincrange,https://www.immotop.lu/annonces/147473/,Immo Partner,Immeuble en Vente,"€ 1,090,000",Immeuble,"{'superficie': '500\n m²', 'bains/douches': '3', 'étage': 'T'}"
1255,"Maison individuelle 220 m², Gilsdorf, Bettendorf","€ 1,169,500",Bettendorf,https://www.immotop.lu/annonces/455923/,Immo Partner,"Maison individuelle 220 m², Gilsdorf, Bettendorf","€ 1,169,500",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '220\n m²', 'bains/douches': '2'}"
1256,"Maison individuelle 188 m², Troisvierges, Troisvierges","€ 750,000",Troisvierges,https://www.immotop.lu/annonces/252559/,Immo Partner,"Maison individuelle 188 m², Troisvierges, Troisvierges","€ 750,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '188\n m²', 'bain/douche': '1'}"
1257,"Maison individuelle 151 m², Asselborn, Wincrange","€ 750,000",Wincrange,https://www.immotop.lu/annonces/527307/,Immo Partner,"Maison individuelle 151 m², Asselborn, Wincrange","€ 750,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '151\n m²', 'bain/douche': '1'}"
1258,"Duplex à vendre, Hamm","€ 753,000",Luxembourg,https://www.immotop.lu/annonces/352607/,Immo Partner,"Duplex à vendre, Hamm","€ 753,000",Duplex,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'bain/douche': '1'}"
1259,"Maison individuelle 140 m², Gasperich, Luxembourg","€ 1,190,000",Luxembourg,https://www.immotop.lu/annonces/430039/,MATTONA Sarl,"Maison individuelle 140 m², Gasperich, Luxembourg","€ 1,190,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '140\n m²', 'bain/douche': '1'}"
1260,"Appartement 2 chambres neuf, rez-de-chaussée, Nospelt, Kehlen","€ 890,000",Kehlen,https://www.immotop.lu/annonces/19069/,MATTONA Sarl,"Appartement 2 chambres neuf, rez-de-chaussée, Nospelt, Kehlen","€ 890,000",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'bain/douche': '1', 'étage': 'T'}"
1261,"Appartement 2 chambres troisième étage, Pétange, Pétange","€ 659,000",Pétange,https://www.immotop.lu/annonces/302325/,Actuel Immobilière Sàrl,"Appartement 2 chambres troisième étage, Pétange, Pétange","€ 659,000",Appartement,"{'chambres/pièces': '2', 'superficie': '74\n m²', 'bain/douche': '1', 'étage': '3'}"
1262,"Maison individuelle 180 m², excellent état, Pétange, Pétange","€ 1,345,000",Pétange,https://www.immotop.lu/annonces/446261/,Actuel Immobilière Sàrl,"Maison individuelle 180 m², excellent état, Pétange, Pétange","€ 1,345,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '180\n m²', 'bain/douche': '1'}"
1263,"Appartement 2 chambres route de Luxembourg, Lamadelaine, Pétange","€ 689,000",Pétange,https://www.immotop.lu/annonces/482655/,Actuel Immobilière Sàrl,"Appartement 2 chambres route de Luxembourg, Lamadelaine, Pétange","€ 689,000",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'étage': '3'}"
1264,"Villa indépendante 350 m², Bonnevoie-Verlorenkost, Luxembourg","€ 5,400,000",Luxembourg,https://www.immotop.lu/annonces/464445/,DOHEEM IMMO S.A.,"Villa indépendante 350 m², Bonnevoie-Verlorenkost, Luxembourg","€ 5,400,000",Villa indépendante,"{'chambres/pièces': '5', 'superficie': '350\n m²', 'bains/douches': '3'}"
1265,"Duplex à vendre, Ville Haute","€ 1,449,000",Luxembourg,https://www.immotop.lu/annonces/501303/,DOHEEM IMMO S.A.,"Duplex à vendre, Ville Haute","€ 1,449,000",Duplex,"{'chambres/pièces': '2', 'superficie': '114\n m²', 'bain/douche': '1'}"
1266,"Appartement 2 chambres rue d'Echternach, Dommeldange, Luxembourg","€ 1,050,000",Luxembourg,https://www.immotop.lu/annonces/444441/,Actuel Immobilière Sàrl,"Appartement 2 chambres rue d'Echternach, Dommeldange, Luxembourg","€ 1,050,000",Appartement,"{'chambres/pièces': '2', 'superficie': '114\n m²', 'bains/douches': '2', 'étage': '1'}"
1267,"Appartement 1 chambre rue d'Echternach, Dommeldange, Luxembourg","€ 695,000",Luxembourg,https://www.immotop.lu/annonces/444385/,Actuel Immobilière Sàrl,"Appartement 1 chambre rue d'Echternach, Dommeldange, Luxembourg","€ 695,000",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'bain/douche': '1', 'étage': 'T'}"
1268,"Maison individuelle 156 m², neuve, Flebour, Michelau, Bourscheid","€ 915,000",Bourscheid,https://www.immotop.lu/annonces/305489/,Actuel Immobilière Sàrl,"Maison individuelle 156 m², neuve, Flebour, Michelau, Bourscheid","€ 915,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '156\n m²', 'bain/douche': '1'}"
1269,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid","€ 880,000",Bourscheid,https://www.immotop.lu/annonces/305305/,Actuel Immobilière Sàrl,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid","€ 880,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '138\n m²', 'bain/douche': '1'}"
1270,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid","€ 875,000",Bourscheid,https://www.immotop.lu/annonces/305407/,Actuel Immobilière Sàrl,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid","€ 875,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '138\n m²', 'bain/douche': '1'}"
1271,"Maison individuelle 153 m², neuve, Flebour, Michelau, Bourscheid","€ 960,000",Bourscheid,https://www.immotop.lu/annonces/305491/,Actuel Immobilière Sàrl,"Maison individuelle 153 m², neuve, Flebour, Michelau, Bourscheid","€ 960,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '153\n m²', 'bain/douche': '1'}"
1272,"Appartement 3 chambres premier étage, Soleuvre, Sanem","€ 980,000",Sanem,https://www.immotop.lu/annonces/210761/,LTGroup,"Appartement 3 chambres premier étage, Soleuvre, Sanem","€ 980,000",Appartement,"{'chambres/pièces': '3', 'superficie': '121\n m²', 'bains/douches': '2', 'étage': '1'}"
1273,"Appartement 3 chambres premier étage, Bertrange, Bertrange","€ 1,500,000",Bertrange,https://www.immotop.lu/annonces/509643/,EVA IMMO S.A,"Appartement 3 chambres premier étage, Bertrange, Bertrange","€ 1,500,000",Appartement,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'bains/douches': '2', 'étage': '1'}"
1274,"Appartement 2 chambres rez-de-chaussée, Bertrange, Bertrange","€ 1,150,000",Bertrange,https://www.immotop.lu/annonces/509641/,EVA IMMO S.A,"Appartement 2 chambres rez-de-chaussée, Bertrange, Bertrange","€ 1,150,000",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'bain/douche': '1', 'étage': 'T'}"
1275,"Appartement 2 chambres deuxième étage, Schifflange, Schifflange","€ 690,000",Schifflange,https://www.immotop.lu/annonces/339655/,EVA IMMO S.A,"Appartement 2 chambres deuxième étage, Schifflange, Schifflange","€ 690,000",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'bain/douche': '1', 'étage': '2'}"
1276,"Duplex à vendre, Sanem","€ 795,000",Sanem,https://www.immotop.lu/annonces/519573/,EVA IMMO S.A,"Duplex à vendre, Sanem","€ 795,000",Duplex,"{'chambres/pièces': '3', 'superficie': '98\n m²', 'bain/douche': '1'}"
1277,"Appartement 3 chambres neuf, rez-de-chaussée, Rollingergrund, Luxembourg","€ 1,219,758",Luxembourg,https://www.immotop.lu/annonces/156525/,real immo,"Appartement 3 chambres neuf, rez-de-chaussée, Rollingergrund, Luxembourg","€ 1,219,758",Appartement,"{'chambres/pièces': '3', 'superficie': '105\n m²', 'bain/douche': '1', 'étage': 'T'}"
1278,"Appartement 3 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 1,275,003",Kehlen,https://www.immotop.lu/annonces/222853/,real immo,"Appartement 3 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 1,275,003",Appartement,"{'chambres/pièces': '3', 'superficie': '122\n m²', 'bain/douche': '1', 'étage': 'T'}"
1279,"Maison jumelée / mitoyenne 200 m², Pétange, Pétange","€ 775,000",Pétange,https://www.immotop.lu/annonces/524337/,GENEST IMMOBILIERE,"Maison jumelée / mitoyenne 200 m², Pétange, Pétange","€ 775,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '200\n m²', 'bain/douche': '1'}"
1280,"Appartement 2 chambres premier étage, Ettelbrück, Ettelbruck","€ 685,000",Ettelbruck,https://www.immotop.lu/annonces/439067/,VLK IMMOBILIERE,"Appartement 2 chambres premier étage, Ettelbrück, Ettelbruck","€ 685,000",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'étage': '1'}"
1281,"Maison individuelle 250 m², Rodange, Pétange","€ 1,015,000",Pétange,https://www.immotop.lu/annonces/437613/,VLK IMMOBILIERE,"Maison individuelle 250 m², Rodange, Pétange","€ 1,015,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '250\n m²', 'bain/douche': '1'}"
1282,"Appartement 2 chambres 13, Rue De Bourgogne, Beggen, Luxembourg","€ 830,000",Luxembourg,https://www.immotop.lu/annonces/171057/,iHome S.à r.l.,"Appartement 2 chambres 13, Rue De Bourgogne, Beggen, Luxembourg","€ 830,000",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'bain/douche': '1', 'étage': '2'}"
1283,"Appartement 1 chambre 7, rue Antoine Meyer, Merl, Luxembourg","€ 745,000",Luxembourg,https://www.immotop.lu/annonces/447969/,iHome S.à r.l.,"Appartement 1 chambre 7, rue Antoine Meyer, Merl, Luxembourg","€ 745,000",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'étage': 'T'}"
1284,"Penthouse 144 m² avec terrasse, Differdange, Lasauvage, Differdange","€ 875,000",Differdange,https://www.immotop.lu/annonces/473393/,RE/MAX Alliance,"Penthouse 144 m² avec terrasse, Differdange, Lasauvage, Differdange","€ 875,000",Penthouse,"{'chambres/pièces': '2', 'superficie': '144\n m²', 'bain/douche': '1', 'étage': '2'}"
1285,"Duplex à vendre, Niederkorn","€ 1,050,000",Differdange,https://www.immotop.lu/annonces/500165/,RE/MAX Alliance,"Duplex à vendre, Niederkorn","€ 1,050,000",Duplex,"{'chambres/pièces': '3', 'superficie': '125\n m²', 'bain/douche': '1'}"
1286,"Appartement 2 chambres excellent état, rez-de-chaussée, Differdange, Lasauvage, Differdange","€ 570,000",Differdange,https://www.immotop.lu/annonces/470199/,RE/MAX Alliance,"Appartement 2 chambres excellent état, rez-de-chaussée, Differdange, Lasauvage, Differdange","€ 570,000",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'bain/douche': '1', 'étage': 'T'}"
1287,"Appartement 2 chambres troisième étage, Hesperange, Howald, Hesperange","€ 1,360,000",Hesperange,https://www.immotop.lu/annonces/502069/,Pluris Immo,"Appartement 2 chambres troisième étage, Hesperange, Howald, Hesperange","€ 1,360,000",Appartement,"{'chambres/pièces': '2', 'superficie': '104\n m²', 'bain/douche': '1', 'étage': '3'}"
1288,"Maison individuelle 80 m², excellent état, Al-Esch, Esch-sur-Alzette","€ 725,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/352591/,RE/MAX SWEET HOME,"Maison individuelle 80 m², excellent état, Al-Esch, Esch-sur-Alzette","€ 725,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '80\n m²', 'bain/douche': '1'}"
1289,"Appartement 1 chambre excellent état, deuxième étage, Niederkorn, Differdange","€ 425,000",Differdange,https://www.immotop.lu/annonces/331791/,Virtus,"Appartement 1 chambre excellent état, deuxième étage, Niederkorn, Differdange","€ 425,000",Appartement,"{'chambre/pièce': '1', 'superficie': '46\n m²', 'étage': '2'}"
1290,"Appartement 2 chambres deuxième étage, Soleuvre, Sanem","€ 630,000",Sanem,https://www.immotop.lu/annonces/523197/,BK-IMMO Sàrl,"Appartement 2 chambres deuxième étage, Soleuvre, Sanem","€ 630,000",Appartement,"{'chambres/pièces': '2', 'superficie': '70\n m²', 'bain/douche': '1', 'étage': '2'}"
1291,"Appartement 2 chambres neuf, rez-de-chaussée, Mertert, Mertert","€ 736,140",Mertert,https://www.immotop.lu/annonces/373853/,BPI,"Appartement 2 chambres neuf, rez-de-chaussée, Mertert, Mertert","€ 736,140",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'étage': 'T'}"
1292,"Appartement 2 chambres rez-de-chaussée, Schifflange, Schifflange","€ 595,000",Schifflange,https://www.immotop.lu/annonces/257301/,Immobilien Kiefer,"Appartement 2 chambres rez-de-chaussée, Schifflange, Schifflange","€ 595,000",Appartement,"{'chambres/pièces': '2', 'superficie': '71\n m²', 'bain/douche': '1', 'étage': 'T'}"
1293,"Maison individuelle 170 m², Hesperange, Howald, Hesperange","€ 2,235,000",Hesperange,https://www.immotop.lu/annonces/200795/,IMMOFIFTY,"Maison individuelle 170 m², Hesperange, Howald, Hesperange","€ 2,235,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '170\n m²', 'bain/douche': '1'}"
1294,"Maison individuelle 156 m², Ehlerange, Sanem","€ 1,175,000",Sanem,https://www.immotop.lu/annonces/515311/,MP Partners SARL,"Maison individuelle 156 m², Ehlerange, Sanem","€ 1,175,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '156\n m²', 'bain/douche': '1'}"
1295,"Appartement 2 chambres deuxième étage, Bous, Bous","€ 633,470",Bous,https://www.immotop.lu/annonces/515665/,MP Partners SARL,"Appartement 2 chambres deuxième étage, Bous, Bous","€ 633,470",Appartement,"{'chambres/pièces': '2', 'superficie': '73\n m²', 'bain/douche': '1', 'étage': '2'}"
1296,"Appartement 3 chambres rez-de-chaussée, Rodange, Pétange","€ 775,000",Pétange,https://www.immotop.lu/annonces/460711/,EC Immo,"Appartement 3 chambres rez-de-chaussée, Rodange, Pétange","€ 775,000",Appartement,"{'chambres/pièces': '3', 'superficie': '153\n m²', 'bain/douche': '1', 'étage': 'T'}"
1297,"Appartement 3 chambres cinquième étage, Gasperich, Luxembourg","€ 1,145,000",Luxembourg,https://www.immotop.lu/annonces/413079/,EC Immo,"Appartement 3 chambres cinquième étage, Gasperich, Luxembourg","€ 1,145,000",Appartement,"{'chambres/pièces': '3', 'superficie': '110\n m²', 'bain/douche': '1', 'étage': '5'}"
1298,"Appartement 3 chambres Rue Marthe Bigelbach-Fohrmann, Dudelange, Dudelange","€ 980,000",Dudelange,https://www.immotop.lu/annonces/512933/,CONCILIUM Immobilière,"Appartement 3 chambres Rue Marthe Bigelbach-Fohrmann, Dudelange, Dudelange","€ 980,000",Appartement,"{'chambres/pièces': '3', 'superficie': '105\n m²', 'bain/douche': '1', 'étage': '1'}"
1299,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer","€ 1,090,000",Mamer,https://www.immotop.lu/annonces/516991/,Mamo Immo,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer","€ 1,090,000",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'bain/douche': '1', 'étage': 'T'}"
1300,"Appartement 2 chambres rue Comte Joseph de ferraris, Dommeldange, Luxembourg","€ 865,000",Luxembourg,https://www.immotop.lu/annonces/245627/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue Comte Joseph de ferraris, Dommeldange, Luxembourg","€ 865,000",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'bain/douche': '1', 'étage': '7'}"
1301,"Maison jumelée / mitoyenne rue de la Corniche, Itzig, Hesperange","€ 1,785,000",Hesperange,https://www.immotop.lu/annonces/11629/,MKA Malou KNAFF Sàrl,"Maison jumelée / mitoyenne rue de la Corniche, Itzig, Hesperange","€ 1,785,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'superficie': '300\n m²', 'bains/douches': '2'}"
1302,"Villa indépendante 262 m², Berchem, Roeser","€ 2,175,000",Roeser,https://www.immotop.lu/annonces/71041/,MKA Malou KNAFF Sàrl,"Villa indépendante 262 m², Berchem, Roeser","€ 2,175,000",Villa indépendante,"{'chambres/pièces': '5', 'superficie': '262\n m²', 'bains/douches': '2'}"
1303,"Appartement 2 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,135,000",Luxembourg,https://www.immotop.lu/annonces/89401/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,135,000",Appartement,"{'chambres/pièces': '2', 'superficie': '109\n m²', 'bains/douches': '2', 'étage': '4'}"
1304,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 1,850,000",Luxembourg,https://www.immotop.lu/annonces/13559/,MKA Malou KNAFF Sàrl,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 1,850,000",Appartement,"{'chambres/pièces': '3', 'superficie': '116\n m²', 'bains/douches': '2', 'étage': '3'}"
1305,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,650,000",Luxembourg,https://www.immotop.lu/annonces/9517/,MKA Malou KNAFF Sàrl,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,650,000",Appartement,"{'chambres/pièces': '3', 'superficie': '131\n m²', 'bains/douches': '3', 'étage': '4'}"
1306,"Villa indépendante 269 m², Limpertsberg, Luxembourg","€ 3,850,000",Luxembourg,https://www.immotop.lu/annonces/463225/,MKA Malou KNAFF Sàrl,"Villa indépendante 269 m², Limpertsberg, Luxembourg","€ 3,850,000",Villa indépendante,"{'chambres/pièces': '5+', 'superficie': '269\n m²', 'bains/douches': '3'}"
1307,"Penthouse neuf, 83 m², Belair, Luxembourg","€ 1,298,024",Luxembourg,https://www.immotop.lu/annonces/195777/,Akkurat Immo,"Penthouse neuf, 83 m², Belair, Luxembourg","€ 1,298,024",Penthouse,"{'chambres/pièces': '2', 'superficie': '83\n m²', 'bain/douche': '1', 'étage': '3'}"
1308,"Appartement 1 chambre neuf, deuxième étage, Belair, Luxembourg","€ 829,484",Luxembourg,https://www.immotop.lu/annonces/195321/,Akkurat Immo,"Appartement 1 chambre neuf, deuxième étage, Belair, Luxembourg","€ 829,484",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '2'}"
1309,"Appartement 1 chambre neuf, troisième étage, Belair, Luxembourg","€ 893,300",Luxembourg,https://www.immotop.lu/annonces/197065/,Akkurat Immo,"Appartement 1 chambre neuf, troisième étage, Belair, Luxembourg","€ 893,300",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'étage': '3'}"
1310,"Appartement 3 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg","€ 1,627,489",Luxembourg,https://www.immotop.lu/annonces/194123/,Akkurat Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg","€ 1,627,489",Appartement,"{'chambres/pièces': '3', 'superficie': '121\n m²', 'étage': 'T'}"
1311,"Maison individuelle 135 m², Moesdorf, Mersch","€ 1,355,047",Mersch,https://www.immotop.lu/annonces/204113/,Akkurat Immo,"Maison individuelle 135 m², Moesdorf, Mersch","€ 1,355,047",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '135\n m²'}"
