,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
81,Appartements dans programme neuf à Kopstal,"€ 719,332 - € 1,203,404",Kopstal,https://www.immotop.lu/annonces/148639/59347/,EspaceImmo,"Appartement 1 chambre neuf, rez-de-chaussée, Bridel, Kopstal","€ 729,619",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'étage': '2'}"
82,Appartements dans programme neuf à Kopstal,"€ 719,332 - € 1,203,404",Kopstal,https://www.immotop.lu/annonces/148639/59375/,EspaceImmo,"Appartement 3 chambres neuf, rez-de-chaussée, Bridel, Kopstal","€ 1,203,404",Appartement,"{'chambres/pièces': '3', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '1'}"
83,Appartements dans programme neuf à Kopstal,"€ 719,332 - € 1,203,404",Kopstal,https://www.immotop.lu/annonces/148639/59323/,EspaceImmo,"Appartement 3 chambres neuf, rez-de-chaussée, Bridel, Kopstal","€ 1,203,404",Appartement,"{'chambres/pièces': '3', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '1'}"
84,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/351793/118361/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 932,095",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': '2'}"
85,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/351793/118363/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 940,878",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': '2'}"
86,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/351793/118365/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 970,110",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'étage': '1'}"
87,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/351793/118367/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 1,007,108",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'étage': '2'}"
88,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/351793/118369/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 1,079,595",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'étage': 'T'}"
89,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/351793/118371/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 1,118,929",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'étage': 'T'}"
90,Appartements dans programme neuf à Luxembourg,"€ 718,471 - € 1,368,293",Luxembourg,https://www.immotop.lu/annonces/144727/57723/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 718,471",Appartement,"{'chambre/pièce': '1', 'superficie': '47\n m²', 'salle de bain': '1', 'étage': 'T'}"
91,Appartements dans programme neuf à Luxembourg,"€ 718,471 - € 1,368,293",Luxembourg,https://www.immotop.lu/annonces/144727/57773/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 761,041",Appartement,"{'chambre/pièce': '1', 'superficie': '45\n m²', 'salle de bain': '1', 'étage': 'T'}"
92,Appartements dans programme neuf à Luxembourg,"€ 718,471 - € 1,368,293",Luxembourg,https://www.immotop.lu/annonces/144727/57805/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 990,402",Appartement,"{'chambre/pièce': '1', 'superficie': '59\n m²', 'salle de bain': '1', 'étage': '1'}"
93,Appartements dans programme neuf à Luxembourg,"€ 718,471 - € 1,368,293",Luxembourg,https://www.immotop.lu/annonces/144727/57789/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,260,080",Appartement,"{'chambres/pièces': '2', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': 'T'}"
94,Appartements dans programme neuf à Luxembourg,"€ 718,471 - € 1,368,293",Luxembourg,https://www.immotop.lu/annonces/144727/57823/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,368,293",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '2'}"
95,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152409/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 612,830",Studio,{'superficie': '35\n m²'}
96,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59503/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 612,830",Studio,{'superficie': '35\n m²'}
97,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152415/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 635,726",Studio,"{'chambre/pièce': '1', 'superficie': '38\n m²'}"
98,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59379/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 663,459",Bureau - Cabinet,"{'superficie': '47\n m²', 'étage': 'T'}"
99,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152427/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 663,459",Bureau - Cabinet,"{'superficie': '47\n m²', 'étage': 'T'}"
100,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152441/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 664,962",Studio,{'superficie': '40\n m²'}
101,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59409/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 664,962",Studio,{'superficie': '40\n m²'}
102,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145633/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 667,281",Studio,{'superficie': '40\n m²'}
103,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59373/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 721,910",Bureau - Cabinet,"{'superficie': '61\n m²', 'étage': 'T'}"
104,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59525/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 728,614",Bureau - Cabinet,"{'superficie': '61\n m²', 'étage': 'T'}"
105,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152467/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 728,614",Bureau - Cabinet,"{'superficie': '61\n m²', 'étage': 'T'}"
106,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152473/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 728,614",Bureau - Cabinet,"{'superficie': '61\n m²', 'étage': 'T'}"
107,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59427/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 813,650",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
108,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152479/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 813,650",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
109,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59441/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 822,934",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
110,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152489/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 822,934",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
111,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145635/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 838,587",Appartement,"{'chambre/pièce': '1', 'superficie': '57\n m²', 'étage': '1'}"
112,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59463/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 844,288",Appartement,"{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '2'}"
113,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152495/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 844,288",Appartement,"{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '2'}"
114,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152501/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 920,639",Appartement,"{'chambre/pièce': '1', 'superficie': '66\n m²', 'étage': 'T'}"
115,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59387/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 920,639",Appartement,"{'chambre/pièce': '1', 'superficie': '66\n m²', 'étage': 'T'}"
116,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152505/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 928,922",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '3'}"
117,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59491/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 928,922",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '3'}"
118,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152509/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 967,927",Appartement,"{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': '1'}"
119,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59419/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 967,927",Appartement,"{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': '1'}"
120,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/160085/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
121,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/152517/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
122,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/86673/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
123,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59509/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 2,269,816",Appartement,"{'chambres/pièces': '3', 'superficie': '131\n m²', 'salle de bain': '1', 'étage': '5'}"
124,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105741/,New Immo,"Appartement 1 chambre avenue du X Septembre, Belair, Luxembourg","€ 786,093",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'étage': 'T'}"
125,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105743/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,210,779",Appartement,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'étage': '3'}"
126,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105745/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,217,119",Appartement,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'étage': '2'}"
127,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105747/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,217,938",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'étage': 'T'}"
128,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105749/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,224,416",Appartement,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'étage': '1'}"
129,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105751/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,245,133",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'étage': '3'}"
130,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105753/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,247,453",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'étage': '2'}"
131,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105755/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,277,137",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'étage': '1'}"
132,Appartements dans programme neuf à Luxembourg,"€ 786,093 - € 1,278,306",Luxembourg,https://www.immotop.lu/annonces/307747/105757/,New Immo,"Appartement 2 chambres avenue du X Septembre, Belair, Luxembourg","€ 1,278,306",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'étage': 'T'}"
133,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/144779/114283/,New Immo,"Studio à vendre, Hollerich, Luxembourg","€ 495,720",Studio,{'superficie': '36\n m²'}
134,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/144779/57881/,New Immo,"Studio à vendre, Hollerich, Luxembourg","€ 497,024",Studio,{'superficie': '34\n m²'}
135,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/144779/57925/,New Immo,"Studio à vendre, Hollerich, Luxembourg","€ 527,517",Studio,{'superficie': '34\n m²'}
