,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
82,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/458097/,LA immo Sàrl,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,150/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': 'T'}"
83,"Appartement 1 chambre excellent état, deuxième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/295233/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, deuxième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '40\n m²', 'salle de bain': '1', 'étage': '2'}"
84,"Appartement 1 chambre excellent état, deuxième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/477373/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, deuxième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '40\n m²', 'salle de bain': '1', 'étage': '2'}"
85,"Appartement 2 chambres neuf, rez-de-chaussée, Hellange, Frisange","€ 2,100/mois",Frisange,https://www.immotop.lu/annonces/472099/,FMI IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hellange, Frisange","€ 2,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '70\n m²', 'étage': 'T'}"
86,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/477359/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,400/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '40\n m²', 'étage': '4'}"
87,"Studio à louer, Ville Haute","€ 1,550/mois",Luxembourg,https://www.immotop.lu/annonces/471955/,FMI IMMOBILIER,"Studio à louer, Ville Haute","€ 1,550/mois",Studio,{'chambre/pièce': '1'}
88,"Appartement 1 chambre rez-de-chaussée, Hesperange, Howald, Hesperange","€ 1,950/mois",Hesperange,https://www.immotop.lu/annonces/472985/,FMI IMMOBILIER,"Appartement 1 chambre rez-de-chaussée, Hesperange, Howald, Hesperange","€ 1,950/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'étage': 'T'}"
89,"Appartement 1 chambre excellent état, deuxième étage, Limpertsberg, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/52719/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, deuxième étage, Limpertsberg, Luxembourg","€ 2,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '40\n m²', 'salle de bain': '1', 'étage': '2'}"
90,"Appartement excellent état, rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/477367/,FMI IMMOBILIER,"Appartement excellent état, rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,"{'superficie': '40\n m²', 'étage': 'T'}"
91,"Studio à louer, Gare","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/471967/,FMI IMMOBILIER,"Studio à louer, Gare","€ 1,350/mois",Studio,{'superficie': '33\n m²'}
92,"Maison jumelée / mitoyenne 18 rue Plébiscite, Strassen, Strassen","€ 2,900/mois",Strassen,https://www.immotop.lu/annonces/484467/,Multi Business Consultant,"Maison jumelée / mitoyenne 18 rue Plébiscite, Strassen, Strassen","€ 2,900/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'salles de bain': '2'}"
93,"Appartement 1 chambre 9A rue de Chiny, Gare, Luxembourg","€ 1,850/mois",Luxembourg,https://www.immotop.lu/annonces/454279/,Multi Business Consultant,"Appartement 1 chambre 9A rue de Chiny, Gare, Luxembourg","€ 1,850/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'salle de bain': '1', 'étage': '3'}"
94,"Duplex à louer, Ville Haute","€ 1,995/mois",Luxembourg,https://www.immotop.lu/annonces/413547/,BELL-IMMO sa,"Duplex à louer, Ville Haute","€ 1,995/mois",Duplex,"{'chambre/pièce': '1', 'superficie': '55\n m²', 'salle de bain': '1'}"
95,"Maison jumelée / mitoyenne 135 m², Neudorf-Weimershof, Luxembourg","€ 3,450/mois",Luxembourg,https://www.immotop.lu/annonces/404369/,EVA IMMO S.A,"Maison jumelée / mitoyenne 135 m², Neudorf-Weimershof, Luxembourg","€ 3,450/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'salles de bain': '2'}"
96,"Maison individuelle 200 m², excellent état, Bridel, Kopstal","€ 3,850/mois",Kopstal,https://www.immotop.lu/annonces/436439/,EVA IMMO S.A,"Maison individuelle 200 m², excellent état, Bridel, Kopstal","€ 3,850/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '200\n m²', 'salles de bain': '2'}"
97,"Appartement 2 chambres 6 rue d'Ethe, Gasperich, Luxembourg","€ 2,550/mois",Luxembourg,https://www.immotop.lu/annonces/486727/,SG IMMOBILIER - STEPHANIE GILMER,"Appartement 2 chambres 6 rue d'Ethe, Gasperich, Luxembourg","€ 2,550/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': '2'}"
98,"Appartement 2 chambres excellent état, troisième étage, Belair, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/364249/,D&D Immobilier,"Appartement 2 chambres excellent état, troisième étage, Belair, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'étage': '3'}"
99,"Appartement 2 chambres premier étage, Limpertsberg, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/472117/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Limpertsberg, Luxembourg","€ 2,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '1'}"
100,"Appartement premier étage, Bivange, Kockelscheuer, Roeser","€ 1,700/mois",Roeser,https://www.immotop.lu/annonces/456759/,FIORE IMMO,"Appartement premier étage, Bivange, Kockelscheuer, Roeser","€ 1,700/mois",Appartement,"{'superficie': '77\n m²', 'étage': '1'}"
101,"Maison individuelle, excellent état, Bertrange, Bertrange","€ 3,500/mois",Bertrange,https://www.immotop.lu/annonces/444929/,COLLINI WELTER Immobilière S.à.r.l.,"Maison individuelle, excellent état, Bertrange, Bertrange","€ 3,500/mois",Maison individuelle,"{'chambres/pièces': '5+', 'salle de bain': '1'}"
102,"Penthouse rue de Mühlenbach, Muhlenbach, Luxembourg","€ 3,600/mois",Luxembourg,https://www.immotop.lu/annonces/498399/,INOWAI Residential S.A.,"Penthouse rue de Mühlenbach, Muhlenbach, Luxembourg","€ 3,600/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '140\n m²', 'salles de bain': '2', 'étage': '4'}"
103,"Appartement 2 chambres excellent état, deuxième étage, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/360319/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 2 chambres excellent état, deuxième étage, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': '2'}"
104,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/504009/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '69\n m²', 'salle de bain': '1', 'étage': '3'}"
105,"Appartement 3 chambres neuf, rez-de-chaussée, Dudelange, Dudelange","€ 2,100/mois",Dudelange,https://www.immotop.lu/annonces/492425/,Apoidea agence immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Dudelange, Dudelange","€ 2,100/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '145\n m²', 'salles de bain': '2', 'étage': 'T'}"
106,"Loft, excellent état, quatrième étage, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/497537/,Immobilière Glesener s.à r.l.,"Loft, excellent état, quatrième étage, Ville Haute, Luxembourg","€ 2,200/mois",Loft,"{'chambre/pièce': '1', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '4'}"
107,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/504003/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '69\n m²', 'salle de bain': '1', 'étage': '3'}"
108,"Appartement 1 chambre Um Hinfert, Mertzig, Mertzig","€ 1,150/mois",Mertzig,https://www.immotop.lu/annonces/497647/,Home Project,"Appartement 1 chambre Um Hinfert, Mertzig, Mertzig","€ 1,150/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'étage': 'T'}"
109,"Duplex à louer, Drinklange","€ 1,150/mois",Troisvierges,https://www.immotop.lu/annonces/403175/,MAXimmo Clervaux Sàrl,"Duplex à louer, Drinklange","€ 1,150/mois",Duplex,"{'chambre/pièce': '1', 'superficie': '66\n m²', 'salle de bain': '1'}"
110,"Appartement 2 chambres troisième étage, Neudorf-Weimershof, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/503917/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 2 chambres troisième étage, Neudorf-Weimershof, Luxembourg","€ 2,300/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': '3'}"
111,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/501311/,Agence ImmoFlash Luxembourg,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg","€ 1,900/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '68\n m²', 'salle de bain': '1', 'étage': '1'}"
112,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/471829/,Agence ImmoFlash Luxembourg,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg","€ 1,900/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '68\n m²', 'salle de bain': '1', 'étage': '2'}"
113,"Maison individuelle 199 m², Ettelbrück, Ettelbruck","€ 2,500/mois",Ettelbruck,https://www.immotop.lu/annonces/448103/,RE/MAX Premium,"Maison individuelle 199 m², Ettelbrück, Ettelbruck","€ 2,500/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '199\n m²', 'salles de bain': '2'}"
114,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange","€ 1,800/mois",Hesperange,https://www.immotop.lu/annonces/501011/,IMMO Bernard,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange","€ 1,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': '1'}"
115,"Maison individuelle 180 m², Belair, Luxembourg","€ 4,300/mois",Luxembourg,https://www.immotop.lu/annonces/477397/,HOUSE BROKERS Real Estate,"Maison individuelle 180 m², Belair, Luxembourg","€ 4,300/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '180\n m²', 'salles de bain': '2'}"
116,"Triplex à louer, Feulen, Niederfeulen","€ 2,200/mois",Feulen,https://www.immotop.lu/annonces/462203/,Immobilière Paul Reinig,"Triplex à louer, Feulen, Niederfeulen","€ 2,200/mois",Triplex,"{'chambres/pièces': '4', 'superficie': '161\n m²', 'salle de bain': '1'}"
117,"Appartement 1 chambre 26 rue Duchscher, Echternach, Echternach","€ 1,050/mois",Echternach,https://www.immotop.lu/annonces/493935/,IMMO-SQUARE,"Appartement 1 chambre 26 rue Duchscher, Echternach, Echternach","€ 1,050/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '55\n m²', 'salle de bain': '1', 'étage': '2'}"
118,"Villa indépendante 300 m², Diekirch, Diekirch","€ 2,600/mois",Diekirch,https://www.immotop.lu/annonces/395589/,Immobilière Paul Reinig,"Villa indépendante 300 m², Diekirch, Diekirch","€ 2,600/mois",Villa indépendante,"{'chambres/pièces': '3', 'superficie': '300\n m²', 'salles de bain': '2'}"
119,"Maison individuelle rue des Jardins, Clemency, Käerjeng","€ 2,300/mois",Käerjeng,https://www.immotop.lu/annonces/470149/,LOGILUX Immobilier SARL,"Maison individuelle rue des Jardins, Clemency, Käerjeng","€ 2,300/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '180\n m²', 'salle de bain': '1'}"
120,"Appartement 2 chambres Avenue des Alliés, Ettelbrück, Ettelbruck","€ 1,300/mois",Ettelbruck,https://www.immotop.lu/annonces/497399/,Home Project,"Appartement 2 chambres Avenue des Alliés, Ettelbrück, Ettelbruck","€ 1,300/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'salle de bain': '1', 'étage': '4'}"
121,"Appartement 3 chambres deuxième étage, Gasperich, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/461947/,Engel & Völkers Luxembourg,"Appartement 3 chambres deuxième étage, Gasperich, Luxembourg","€ 2,950/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '90\n m²', 'salles de bain': '2', 'étage': '2'}"
122,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/497351/,D2 Immo,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': '3'}"
123,"Studio à louer, Gare","€ 1,100/mois",Luxembourg,https://www.immotop.lu/annonces/496721/,ACE IMMO,"Studio à louer, Gare","€ 1,100/mois",Studio,{'superficie': '24\n m²'}
124,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous","€ 1,400/mois",Bous,https://www.immotop.lu/annonces/426553/,Schiltz Immo,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous","€ 1,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
125,"Duplex à louer, Kayl","€ 2,300/mois",Kayl,https://www.immotop.lu/annonces/485509/,B.M. Building Management S.A.,"Duplex à louer, Kayl","€ 2,300/mois",Duplex,"{'chambres/pièces': '4', 'superficie': '150\n m²'}"
126,"Appartement 1 chambre 4 Om Buren Lieler, Weiswampach, Wemperhardt, Weiswampach","€ 1,350/mois",Weiswampach,https://www.immotop.lu/annonces/457533/,AIDL IMMO S. à r. l.,"Appartement 1 chambre 4 Om Buren Lieler, Weiswampach, Wemperhardt, Weiswampach","€ 1,350/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '1'}"
127,"Maison individuelle 16A, rue du Baumbusch, Mamer, Mamer","€ 2,650/mois",Mamer,https://www.immotop.lu/annonces/377427/,BUREAU COMPTABLE FISCAL ET IMMOBILIER Nico Becker,"Maison individuelle 16A, rue du Baumbusch, Mamer, Mamer","€ 2,650/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '215\n m²', 'salles de bain': '2'}"
128,"Penthouse neuf, 154 m², Wiltz, Wiltz","€ 2,600/mois",Wiltz,https://www.immotop.lu/annonces/463107/,Laforêt Capital,"Penthouse neuf, 154 m², Wiltz, Wiltz","€ 2,600/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '154\n m²', 'salles de bain': '2', 'étage': 'T'}"
129,"Appartement 1 chambre troisième étage, Grevenmacher","€ 1,000/mois",Grevenmacher,https://www.immotop.lu/annonces/410977/,ACE IMMO,"Appartement 1 chambre troisième étage, Grevenmacher","€ 1,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '94\n m²', 'étage': '3'}"
130,"Appartement 1 chambre deuxième étage, Remich, Remich","€ 1,500/mois",Remich,https://www.immotop.lu/annonces/477405/,Agence Immobilière Joe Rock,"Appartement 1 chambre deuxième étage, Remich, Remich","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '2'}"
131,"Appartement 2 chambres Rue General Patton, Hesperange, Howald, Hesperange","€ 2,600/mois",Hesperange,https://www.immotop.lu/annonces/448953/,iMMOSOLUTIONS,"Appartement 2 chambres Rue General Patton, Hesperange, Howald, Hesperange","€ 2,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': 'T'}"
132,"Appartement 1 chambre 154 Rte de Thionville - ID6, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg","€ 1,860/mois",Luxembourg,https://www.immotop.lu/annonces/354699/,Blueground,"Appartement 1 chambre 154 Rte de Thionville - ID6, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg","€ 1,860/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '30\n m²', 'salle de bain': '1', 'étage': '2'}"
133,"Appartement 2 chambres 62, rue Charles Quint, Merl, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/346985/,CASAvitae Sàrl,"Appartement 2 chambres 62, rue Charles Quint, Merl, Luxembourg","€ 2,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '3'}"
134,"Appartement 3 chambres Massewee, Gonderange, Junglinster","€ 1,980/mois",Junglinster,https://www.immotop.lu/annonces/461909/,STUDIO-APART-HOUSE,"Appartement 3 chambres Massewee, Gonderange, Junglinster","€ 1,980/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '117\n m²', 'salles de bain': '2', 'étage': 'T'}"
135,"Duplex à louer, Ville Haute","€ 5,000/mois",Luxembourg,https://www.immotop.lu/annonces/464227/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Duplex à louer, Ville Haute","€ 5,000/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '150\n m²', 'salle de bain': '1'}"
136,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/446189/,MIM FEITLER Immobilière sàrl,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 2,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': '3'}"
137,"Appartement 2 chambres 9, rue Kummert, Grevenmacher, Grevenmacher","€ 2,000/mois",Grevenmacher,https://www.immotop.lu/annonces/450403/,NewImmoservice S.à r.l.,"Appartement 2 chambres 9, rue Kummert, Grevenmacher, Grevenmacher","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': '3'}"
138,"Appartement 2 chambres excellent état, rez-de-chaussée, Bridel, Kopstal","€ 2,000/mois",Kopstal,https://www.immotop.lu/annonces/317867/,MIM FEITLER Immobilière sàrl,"Appartement 2 chambres excellent état, rez-de-chaussée, Bridel, Kopstal","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'étage': 'T'}"
139,"Maison jumelée / mitoyenne 210 m², Belair, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/363909/,MIM FEITLER Immobilière sàrl,"Maison jumelée / mitoyenne 210 m², Belair, Luxembourg","€ 4,500/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '5+', 'superficie': '210\n m²', 'salle de bain': '1'}"
