,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
103,"Appartement 2 chambres excellent état, deuxième étage, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/360319/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 2 chambres excellent état, deuxième étage, Neudorf-Weimershof, Luxembourg",1700.0,Appartement,2.0,75.0,1.0,2
104,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/504009/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette",1500.0,Appartement,1.0,69.0,1.0,3
105,"Appartement 3 chambres neuf, rez-de-chaussée, Dudelange, Dudelange","€ 2,100/mois",Dudelange,https://www.immotop.lu/annonces/492425/,Apoidea agence immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Dudelange, Dudelange",2100.0,Appartement,3.0,145.0,2.0,T
106,"Loft, excellent état, quatrième étage, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/497537/,Immobilière Glesener s.à r.l.,"Loft, excellent état, quatrième étage, Ville Haute, Luxembourg",2200.0,Loft,1.0,86.0,1.0,4
107,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/504003/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Belval, Esch-sur-Alzette",1500.0,Appartement,1.0,69.0,1.0,3
108,"Appartement 1 chambre Um Hinfert, Mertzig, Mertzig","€ 1,150/mois",Mertzig,https://www.immotop.lu/annonces/497647/,Home Project,"Appartement 1 chambre Um Hinfert, Mertzig, Mertzig",1150.0,Appartement,1.0,60.0,,T
109,"Duplex à louer, Drinklange","€ 1,150/mois",Troisvierges,https://www.immotop.lu/annonces/403175/,MAXimmo Clervaux Sàrl,"Duplex à louer, Drinklange",1150.0,Duplex,1.0,66.0,1.0,
110,"Appartement 2 chambres troisième étage, Neudorf-Weimershof, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/503917/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 2 chambres troisième étage, Neudorf-Weimershof, Luxembourg",2300.0,Appartement,2.0,82.0,1.0,3
111,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/501311/,Agence ImmoFlash Luxembourg,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg",1900.0,Appartement,1.0,68.0,1.0,1
112,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/471829/,Agence ImmoFlash Luxembourg,"Appartement 1 chambre Rte d'Arlon, Belair, Luxembourg",1900.0,Appartement,1.0,68.0,1.0,2
113,"Maison individuelle 199 m², Ettelbrück, Ettelbruck","€ 2,500/mois",Ettelbruck,https://www.immotop.lu/annonces/448103/,RE/MAX Premium,"Maison individuelle 199 m², Ettelbrück, Ettelbruck",2500.0,Maison individuelle,4.0,199.0,2.0,
114,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange","€ 1,800/mois",Hesperange,https://www.immotop.lu/annonces/501011/,IMMO Bernard,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange",1800.0,Appartement,2.0,95.0,1.0,1
115,"Maison individuelle 180 m², Belair, Luxembourg","€ 4,300/mois",Luxembourg,https://www.immotop.lu/annonces/477397/,HOUSE BROKERS Real Estate,"Maison individuelle 180 m², Belair, Luxembourg",4300.0,Maison individuelle,4.0,180.0,2.0,
116,"Triplex à louer, Feulen, Niederfeulen","€ 2,200/mois",Feulen,https://www.immotop.lu/annonces/462203/,Immobilière Paul Reinig,"Triplex à louer, Feulen, Niederfeulen",2200.0,Triplex,4.0,161.0,1.0,
117,"Appartement 1 chambre 26 rue Duchscher, Echternach, Echternach","€ 1,050/mois",Echternach,https://www.immotop.lu/annonces/493935/,IMMO-SQUARE,"Appartement 1 chambre 26 rue Duchscher, Echternach, Echternach",1050.0,Appartement,1.0,55.0,1.0,2
118,"Villa indépendante 300 m², Diekirch, Diekirch","€ 2,600/mois",Diekirch,https://www.immotop.lu/annonces/395589/,Immobilière Paul Reinig,"Villa indépendante 300 m², Diekirch, Diekirch",2600.0,Villa indépendante,3.0,300.0,2.0,
119,"Maison individuelle rue des Jardins, Clemency, Käerjeng","€ 2,300/mois",Käerjeng,https://www.immotop.lu/annonces/470149/,LOGILUX Immobilier SARL,"Maison individuelle rue des Jardins, Clemency, Käerjeng",2300.0,Maison individuelle,3.0,180.0,1.0,
120,"Appartement 2 chambres Avenue des Alliés, Ettelbrück, Ettelbruck","€ 1,300/mois",Ettelbruck,https://www.immotop.lu/annonces/497399/,Home Project,"Appartement 2 chambres Avenue des Alliés, Ettelbrück, Ettelbruck",1300.0,Appartement,2.0,89.0,1.0,4
121,"Appartement 3 chambres deuxième étage, Gasperich, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/461947/,Engel & Völkers Luxembourg,"Appartement 3 chambres deuxième étage, Gasperich, Luxembourg",2950.0,Appartement,3.0,90.0,2.0,2
122,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/497351/,D2 Immo,"Appartement 2 chambres troisième étage, Merl, Luxembourg",2500.0,Appartement,2.0,93.0,1.0,3
123,"Studio à louer, Gare","€ 1,100/mois",Luxembourg,https://www.immotop.lu/annonces/496721/,ACE IMMO,"Studio à louer, Gare",1100.0,Studio,,24.0,,
124,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous","€ 1,400/mois",Bous,https://www.immotop.lu/annonces/426553/,Schiltz Immo,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous",1400.0,Appartement,2.0,87.0,1.0,1
125,"Duplex à louer, Kayl","€ 2,300/mois",Kayl,https://www.immotop.lu/annonces/485509/,B.M. Building Management S.A.,"Duplex à louer, Kayl",2300.0,Duplex,4.0,150.0,,
126,"Appartement 1 chambre 4 Om Buren Lieler, Weiswampach, Wemperhardt, Weiswampach","€ 1,350/mois",Weiswampach,https://www.immotop.lu/annonces/457533/,AIDL IMMO S. à r. l.,"Appartement 1 chambre 4 Om Buren Lieler, Weiswampach, Wemperhardt, Weiswampach",1350.0,Appartement,1.0,62.0,1.0,1
127,"Maison individuelle 16A, rue du Baumbusch, Mamer, Mamer","€ 2,650/mois",Mamer,https://www.immotop.lu/annonces/377427/,BUREAU COMPTABLE FISCAL ET IMMOBILIER Nico Becker,"Maison individuelle 16A, rue du Baumbusch, Mamer, Mamer",2650.0,Maison individuelle,3.0,215.0,2.0,
128,"Penthouse neuf, 154 m², Wiltz, Wiltz","€ 2,600/mois",Wiltz,https://www.immotop.lu/annonces/463107/,Laforêt Capital,"Penthouse neuf, 154 m², Wiltz, Wiltz",2600.0,Penthouse,3.0,154.0,2.0,T
129,"Appartement 1 chambre troisième étage, Grevenmacher","€ 1,000/mois",Grevenmacher,https://www.immotop.lu/annonces/410977/,ACE IMMO,"Appartement 1 chambre troisième étage, Grevenmacher",1000.0,Appartement,1.0,94.0,,3
130,"Appartement 1 chambre deuxième étage, Remich, Remich","€ 1,500/mois",Remich,https://www.immotop.lu/annonces/477405/,Agence Immobilière Joe Rock,"Appartement 1 chambre deuxième étage, Remich, Remich",1500.0,Appartement,1.0,90.0,1.0,2
131,"Appartement 2 chambres Rue General Patton, Hesperange, Howald, Hesperange","€ 2,600/mois",Hesperange,https://www.immotop.lu/annonces/448953/,iMMOSOLUTIONS,"Appartement 2 chambres Rue General Patton, Hesperange, Howald, Hesperange",2600.0,Appartement,2.0,100.0,1.0,T
132,"Appartement 1 chambre 154 Rte de Thionville - ID6, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg","€ 1,860/mois",Luxembourg,https://www.immotop.lu/annonces/354699/,Blueground,"Appartement 1 chambre 154 Rte de Thionville - ID6, 2610 Luxembourg, Bonnevoie-Verlorenkost, Luxembourg",1860.0,Appartement,1.0,30.0,1.0,2
133,"Appartement 2 chambres 62, rue Charles Quint, Merl, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/346985/,CASAvitae Sàrl,"Appartement 2 chambres 62, rue Charles Quint, Merl, Luxembourg",2400.0,Appartement,2.0,85.0,1.0,3
134,"Appartement 3 chambres Massewee, Gonderange, Junglinster","€ 1,980/mois",Junglinster,https://www.immotop.lu/annonces/461909/,STUDIO-APART-HOUSE,"Appartement 3 chambres Massewee, Gonderange, Junglinster",1980.0,Appartement,3.0,117.0,2.0,T
135,"Duplex à louer, Ville Haute","€ 5,000/mois",Luxembourg,https://www.immotop.lu/annonces/464227/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Duplex à louer, Ville Haute",5000.0,Duplex,2.0,150.0,1.0,
136,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/446189/,MIM FEITLER Immobilière sàrl,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg",2650.0,Appartement,2.0,125.0,1.0,3
137,"Appartement 2 chambres 9, rue Kummert, Grevenmacher, Grevenmacher","€ 2,000/mois",Grevenmacher,https://www.immotop.lu/annonces/450403/,NewImmoservice S.à r.l.,"Appartement 2 chambres 9, rue Kummert, Grevenmacher, Grevenmacher",2000.0,Appartement,2.0,115.0,1.0,3
138,"Appartement 2 chambres excellent état, rez-de-chaussée, Bridel, Kopstal","€ 2,000/mois",Kopstal,https://www.immotop.lu/annonces/317867/,MIM FEITLER Immobilière sàrl,"Appartement 2 chambres excellent état, rez-de-chaussée, Bridel, Kopstal",2000.0,Appartement,2.0,85.0,,T
139,"Maison jumelée / mitoyenne 210 m², Belair, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/363909/,MIM FEITLER Immobilière sàrl,"Maison jumelée / mitoyenne 210 m², Belair, Luxembourg",4500.0,Maison jumelée / mitoyenne,5.0,210.0,1.0,
140,"Appartement 2 chambres rue des Vergers, Lorentzweiler, Lorentzweiler","€ 2,300/mois",Lorentzweiler,https://www.immotop.lu/annonces/435673/,House Concept S.A.,"Appartement 2 chambres rue des Vergers, Lorentzweiler, Lorentzweiler",2300.0,Appartement,2.0,100.0,1.0,T
141,"Appartement 1 chambre excellent état, troisième étage, Merl, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/413767/,Adresse Immobilière,"Appartement 1 chambre excellent état, troisième étage, Merl, Luxembourg",2100.0,Appartement,1.0,,2.0,3
142,"Appartement 1 chambre premier étage, Gare, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/515701/,New Immo,"Appartement 1 chambre premier étage, Gare, Luxembourg",1600.0,Appartement,1.0,51.0,1.0,1
143,"Appartement 2 chambres 27, boulevard Grande-Duchesse Joséphine-Charlotte L-1845, Belair, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/428733/,Park Agence,"Appartement 2 chambres 27, boulevard Grande-Duchesse Joséphine-Charlotte L-1845, Belair, Luxembourg",2900.0,Appartement,2.0,120.0,3.0,1
144,"Maison individuelle 175 m², Bridel, Kopstal","€ 2,850/mois",Kopstal,https://www.immotop.lu/annonces/404461/,MIM FEITLER Immobilière sàrl,"Maison individuelle 175 m², Bridel, Kopstal",2850.0,Maison individuelle,4.0,175.0,1.0,
145,"Appartement 2 chambres rue du Cimetière, Roeser, Roeser","€ 1,900/mois",Roeser,https://www.immotop.lu/annonces/493911/,Immobilière Glesener s.à r.l.,"Appartement 2 chambres rue du Cimetière, Roeser, Roeser",1900.0,Appartement,2.0,92.0,,2
146,"Duplex à louer, Berschbach, Rollingen","€ 2,250/mois",Mersch,https://www.immotop.lu/annonces/393293/,ImmoPalant,"Duplex à louer, Berschbach, Rollingen",2250.0,Duplex,2.0,120.0,1.0,
147,"Maison individuelle route de Luxembourg, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 5,500/mois",Lorentzweiler,https://www.immotop.lu/annonces/147807/,SIGELUX,"Maison individuelle route de Luxembourg, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler",5500.0,Maison individuelle,5.0,240.0,1.0,
148,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/491405/,CREATIV'IMMO SA,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg",2200.0,Appartement,2.0,91.0,,2
149,"Maison individuelle 50, rue Pierre Schütz, Bascharage, Käerjeng","€ 5,800/mois",Käerjeng,https://www.immotop.lu/annonces/131457/,Vision,"Maison individuelle 50, rue Pierre Schütz, Bascharage, Käerjeng",5800.0,Maison individuelle,,112.0,,
150,"Duplex à louer, Reckange-sur-Mess","€ 1,650/mois",Reckange-sur-Mess,https://www.immotop.lu/annonces/204287/,ImmoShine,"Duplex à louer, Reckange-sur-Mess",1650.0,Duplex,2.0,100.0,,
151,"Appartement 2 chambres deuxième étage, Merl, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/245341/,A propos Immobilier,"Appartement 2 chambres deuxième étage, Merl, Luxembourg",2400.0,Appartement,2.0,180.0,,2
152,"Maison individuelle 350 m², excellent état, Ville Haute, Luxembourg","€ 5,900/mois",Luxembourg,https://www.immotop.lu/annonces/245349/,A propos Immobilier,"Maison individuelle 350 m², excellent état, Ville Haute, Luxembourg",5900.0,Maison individuelle,5.0,350.0,3.0,
153,"Studio à louer, Belair","€ 1,250/mois",Luxembourg,https://www.immotop.lu/annonces/98209/,CHERRY S.A.,"Studio à louer, Belair",1250.0,Studio,,35.0,1.0,
154,"Maison individuelle 400 m², Ville Haute, Luxembourg","€ 16,850/mois",Luxembourg,https://www.immotop.lu/annonces/149269/,MIM FEITLER Immobilière sàrl,"Maison individuelle 400 m², Ville Haute, Luxembourg",16850.0,Maison individuelle,,400.0,,
155,"Appartement 1 chambre 280, rue de Luxembourg, Lallange, Esch-sur-Alzette","€ 1,300/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/464349/,Immogenic,"Appartement 1 chambre 280, rue de Luxembourg, Lallange, Esch-sur-Alzette",1300.0,Appartement,1.0,53.0,1.0,4
156,"Appartement 3 chambres rez-de-chaussée, Weimerskirch, Luxembourg","€ 3,900/mois",Luxembourg,https://www.immotop.lu/annonces/144509/,New Immo,"Appartement 3 chambres rez-de-chaussée, Weimerskirch, Luxembourg",3900.0,Appartement,3.0,168.0,1.0,T
157,"Appartement 1 chambre premier étage, Hesperange, Howald, Hesperange","€ 2,000/mois",Hesperange,https://www.immotop.lu/annonces/57933/,MOULIMMO,"Appartement 1 chambre premier étage, Hesperange, Howald, Hesperange",2000.0,Appartement,1.0,62.0,1.0,1
158,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/476975/,URBAN HOME S. à r.l.,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg",2700.0,Appartement,3.0,111.0,1.0,2
159,"Appartement 1 chambre rez-de-chaussée, Hollerich, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/477259/,Agence IMMMO,"Appartement 1 chambre rez-de-chaussée, Hollerich, Luxembourg",1800.0,Appartement,1.0,85.0,1.0,T
160,"Appartement 1 chambre Rue des Charretiers 70, Wiltz, Wiltz",€ 925/mois,Wiltz,https://www.immotop.lu/annonces/459797/, ,"Appartement 1 chambre Rue des Charretiers 70, Wiltz, Wiltz",925.0,Appartement | Pleine propriété,1.0,50.0,1.0,T
161,"Maison jumelée / mitoyenne 150 m², excellent état, Mamer, Mamer","€ 3,250/mois",Mamer,https://www.immotop.lu/annonces/486161/, ,"Maison jumelée / mitoyenne 150 m², excellent état, Mamer, Mamer",3250.0,Maison jumelée / mitoyenne,4.0,150.0,1.0,
162,"Appartement 2 chambres excellent état, premier étage, Belair, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/479041/, ,"Appartement 2 chambres excellent état, premier étage, Belair, Luxembourg",2500.0,Appartement | Multiproprieté,2.0,90.0,1.0,1
163,"Appartement 2 chambres 18, rue Michel Weber, Ettelbrück, Ettelbruck","€ 1,450/mois",Ettelbruck,https://www.immotop.lu/annonces/440643/,Mevi SA,"Appartement 2 chambres 18, rue Michel Weber, Ettelbrück, Ettelbruck",1450.0,Appartement,2.0,75.0,,2
164,"Maison individuelle 270 m², Mertzig, Mertzig","€ 3,500/mois",Mertzig,https://www.immotop.lu/annonces/498401/,MY LOFT LUX REAL ESTATE,"Maison individuelle 270 m², Mertzig, Mertzig",3500.0,Maison individuelle,5.0,270.0,1.0,
165,"Appartement 2 chambres excellent état, sixième étage, Dudelange, Dudelange","€ 1,800/mois",Dudelange,https://www.immotop.lu/annonces/380165/,Protego,"Appartement 2 chambres excellent état, sixième étage, Dudelange, Dudelange",1800.0,Appartement,2.0,90.0,1.0,6
166,"Triplex à louer, Altwies","€ 1,950/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/514233/,IC Group,"Triplex à louer, Altwies",1950.0,Triplex,2.0,105.0,,
167,"Studio à louer, Differdange, Lasauvage",€ 900/mois,Differdange,https://www.immotop.lu/annonces/488655/,MY LOFT LUX REAL ESTATE,"Studio à louer, Differdange, Lasauvage",900.0,Studio,,41.0,,
168,"Appartement 3 chambres troisième étage, Wiltz, Wiltz","€ 2,300/mois",Wiltz,https://www.immotop.lu/annonces/489003/,Immo Wolz,"Appartement 3 chambres troisième étage, Wiltz, Wiltz",2300.0,Appartement,3.0,154.0,2.0,3
169,"Maison individuelle 150 m², Wiltz, Wiltz","€ 1,600/mois",Wiltz,https://www.immotop.lu/annonces/437715/,Immo Wolz,"Maison individuelle 150 m², Wiltz, Wiltz",1600.0,Maison individuelle,3.0,150.0,1.0,
170,"Maison individuelle 450 m², Derenbach, Wincrange","€ 2,500/mois",Wincrange,https://www.immotop.lu/annonces/494199/,Immo Wolz,"Maison individuelle 450 m², Derenbach, Wincrange",2500.0,Maison individuelle,5.0,450.0,,
171,"Appartement rez-de-chaussée, Pétange, Pétange",€ 950/mois,Pétange,https://www.immotop.lu/annonces/516201/,Actuel Immobilière Sàrl,"Appartement rez-de-chaussée, Pétange, Pétange",950.0,Appartement,,,,T
172,"Appartement 2 chambres premier étage, Ettelbrück, Ettelbruck","€ 1,450/mois",Ettelbruck,https://www.immotop.lu/annonces/441659/,Immo Nord Kartheiser S.A.,"Appartement 2 chambres premier étage, Ettelbrück, Ettelbruck",1450.0,Appartement,2.0,97.0,1.0,1
173,"Appartement 2 chambres premier étage, Berlé, Pommerloch, Winseler","€ 1,300/mois",Winseler,https://www.immotop.lu/annonces/442115/,Immo Nord Kartheiser S.A.,"Appartement 2 chambres premier étage, Berlé, Pommerloch, Winseler",1300.0,Appartement,2.0,78.0,1.0,1
174,"Appartement 1 chambre deuxième étage, Wiltz, Wiltz","€ 1,250/mois",Wiltz,https://www.immotop.lu/annonces/516181/,Abby Toussaint,"Appartement 1 chambre deuxième étage, Wiltz, Wiltz",1250.0,Appartement,1.0,66.0,1.0,2
175,"Appartement 2 chambres premier étage, Cents, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/516175/,Homeseek,"Appartement 2 chambres premier étage, Cents, Luxembourg",3200.0,Appartement,2.0,135.0,2.0,1
176,"Appartement 1 chambre excellent état, premier étage, Ville Haute, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/516157/,New Immo,"Appartement 1 chambre excellent état, premier étage, Ville Haute, Luxembourg",1600.0,Appartement,1.0,60.0,,1
177,"Appartement 3 chambres 26 avenue du 10 septembre, Belair, Luxembourg","€ 4,400/mois",Luxembourg,https://www.immotop.lu/annonces/504115/,CDBgest S.à r.l.,"Appartement 3 chambres 26 avenue du 10 septembre, Belair, Luxembourg",4400.0,Appartement,3.0,146.0,2.0,4
178,"Appartement 2 chambres deuxième étage, Beggen, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/504127/,CDBgest S.à r.l.,"Appartement 2 chambres deuxième étage, Beggen, Luxembourg",2050.0,Appartement,2.0,94.0,1.0,2
179,"Appartement 2 chambres deuxième étage, Wormeldange, Wormeldange-Haut, Wormeldange","€ 1,950/mois",Wormeldange,https://www.immotop.lu/annonces/516133/,ERLO S.A.,"Appartement 2 chambres deuxième étage, Wormeldange, Wormeldange-Haut, Wormeldange",1950.0,Appartement,2.0,113.0,1.0,2
180,"Maison individuelle rue des Roses, Limpertsberg, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/516107/,property*,"Maison individuelle rue des Roses, Limpertsberg, Luxembourg",5500.0,Maison individuelle,5.0,300.0,1.0,
181,"Appartement 2 chambres excellent état, rez-de-chaussée, Rodange, Pétange","€ 1,250/mois",Pétange,https://www.immotop.lu/annonces/516071/,Actuel Immobilière Sàrl,"Appartement 2 chambres excellent état, rez-de-chaussée, Rodange, Pétange",1250.0,Appartement,2.0,65.0,,T
